x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	3	
7	15	
8	20	
9	23	
10	29	
11	31	
12	31	
13	32	
14	33	
15	33	
16	33	
17	33	
18	35	
19	35	
20	35	
21	37	
22	39	
23	49	
24	61	
25	68	
26	69	
27	71	
28	74	
29	74	
30	74	
31	74	
32	74	
33	77	
34	77	
35	77	
36	77	
37	79	
38	80	
39	81	
40	81	
41	81	
42	81	
43	81	
44	81	
45	81	
46	81	
47	81	
48	82	
49	83	
50	83	
51	83	
52	83	
53	84	
54	104	
55	106	
56	106	
57	107	
58	107	
59	107	
60	107	
61	108	
62	108	
63	110	
64	110	
65	110	
66	111	
67	111	
68	113	
69	120	
70	120	
71	120	16.99
72	120	
73	120	
74	123	
75	123	
76	123	16.67
77	124	
78	124	
79	123	
80	124	
81	125	12.57
82	132	
83	139	
84	147	
85	147	
86	146	16.97
87	146	
88	146	
89	147	
90	144	
91	146	24.59
92	148	
93	149	
94	155	
95	156	
96	175	23.29
97	180	
98	181	
99	182	
100	184	
101	184	23.29
102	185	
103	183	
104	183	
105	187	
106	188	24.3
107	187	
108	185	
109	186	
110	214	
111	215	24.3
112	217	
113	215	
114	218	
115	221	
116	221	24.3
117	220	
118	221	
119	226	
120	229	
121	229	24.3
122	229	
123	229	
124	242	
125	245	
126	243	27.1
127	243	
128	248	
129	248	
130	250	
131	247	37.4
132	246	
133	268	
134	264	
135	266	
136	264	27.2
137	263	
138	273	
139	277	
140	279	
141	278	24.3
142	280	
143	308	
144	308	
145	306	
146	312	24.3
147	318	
148	320	
149	321	
150	341	
151	352	24.3
152	358	
153	358	
154	376	
155	381	
156	377	29.83
157	383	
158	387	
159	391	
160	394	
161	394	30.61
162	403	
163	405	
164	405	
165	405	
166	406	30.61
167	416	
168	415	
169	416	
170	415	
171	418	31.11
172	422	
173	433	
174	459	
175	462	
176	462	20.4
177	462	
178	464	
179	496	
180	495	
181	493	28.4
182	497	
183	497	
184	515	
185	517	
186	517	28.4
187	519	
188	520	
189	526	
190	526	
191	529	28.2
192	533	
193	541	
194	542	
195	544	
196	546	27.2
197	543	
198	544	
199	546	
200	551	
201	553	23.2
202	557	
203	554	
204	554	
205	548	
