x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	5	
5	5	
6	5	
7	6	
8	6	
9	7	
10	7	
11	7	
12	7	
13	7	
14	7	
15	7	
16	7	
17	7	
18	7	
19	7	
20	8	
21	8	
22	8	
23	8	
24	8	
25	8	
26	8	
27	8	
28	8	
29	8	
30	8	
31	8	
32	8	
33	8	
34	9	
35	9	
36	9	
37	10	
38	10	
39	13	
40	14	
41	14	
42	14	
43	14	
44	15	
45	15	
46	15	
47	15	
48	15	
49	15	
50	16	
51	16	
52	16	
53	17	
54	17	
55	17	
56	17	
57	17	
58	17	
59	17	
60	18	
61	22	
62	22	
63	22	
64	22	
65	22	
66	23	
67	23	
68	24	
69	27	
70	27	
71	27	25.35
72	31	
73	32	
74	32	
75	32	
76	32	25.35
77	32	
78	35	
79	35	
80	36	
81	36	25.35
82	37	
83	37	
84	38	
85	38	
86	38	21.65
87	38	
88	39	
89	40	
90	44	
91	47	25.35
92	47	
93	48	
94	48	
95	48	
96	49	23.15
97	49	
98	49	
99	50	
100	50	
101	52	21.5
102	52	
103	53	
104	55	
105	55	
106	55	27.75
107	55	
108	55	
109	56	
110	57	
111	57	36.2
112	57	
113	57	
114	56	
115	56	
116	58	35.6
117	60	
118	61	
119	63	
120	62	
121	62	35.4
122	65	
123	65	
124	65	
125	66	
126	66	23.2
127	66	
128	66	
129	66	
130	69	
131	69	17.2
132	68	
133	69	
134	69	
135	70	
136	70	23.8
137	72	
138	73	
139	73	
140	74	
141	73	27.91
142	73	
143	72	
144	72	
145	73	
146	73	20.81
147	75	
148	76	
149	77	
150	76	
151	76	33.85
152	76	
153	76	
154	76	
155	75	
156	76	28.31
157	73	
158	73	
159	73	
160	73	
161	73	38.85
162	74	
163	73	
164	73	
165	73	
166	75	33.65
167	74	
168	74	
169	75	
170	75	
171	79	33.65
172	80	
173	80	
174	80	
175	81	
176	81	34.55
177	79	
178	80	
179	80	
180	81	
181	82	18.11
182	81	
183	81	
184	80	
185	80	
186	80	22.91
187	81	
188	83	
189	81	
190	79	
191	80	7.46
192	80	
193	80	
194	82	
195	79	
196	79	18.2
197	81	
198	81	
199	85	
200	83	
201	83	26.3
202	83	
203	84	
204	84	
205	84	
