x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	8	
5	14	
6	17	
7	17	
8	19	
9	20	
10	20	
11	21	
12	21	
13	23	
14	24	
15	24	
16	24	
17	24	
18	25	
19	25	
20	28	
21	48	
22	79	
23	91	
24	94	
25	97	
26	106	
27	107	
28	109	
29	111	
30	116	
31	119	
32	121	
33	125	
34	128	
35	132	
36	143	
37	148	
38	152	
39	154	
40	154	
41	157	
42	157	
43	161	
44	164	
45	164	
46	169	
47	170	
48	172	
49	180	
50	187	
51	228	
52	244	
53	262	
54	263	
55	266	
56	271	
57	275	
58	279	
59	281	
60	282	
61	288	
62	288	
63	288	
64	290	
65	300	
66	303	
67	308	
68	310	
69	310	
70	316	
71	318	19.9
72	318	
73	323	
74	320	
75	321	
76	325	18.12
77	325	
78	342	
79	354	
80	362	
81	376	16.63
82	378	
83	378	
84	382	
85	382	
86	383	16.63
87	382	
88	382	
89	384	
90	384	
91	378	20.73
92	381	
93	379	
94	386	
95	385	
96	395	20.73
97	398	
98	404	
99	415	
100	415	
101	409	20.73
102	411	
103	410	
104	414	
105	404	
106	401	17.83
107	402	
108	404	
109	404	
110	407	
111	408	28.93
112	412	
113	425	
114	432	
115	432	
116	436	33.6
117	434	
118	443	
119	436	
120	433	
121	430	36.2
122	427	
123	436	
124	442	
125	460	
126	461	30.3
127	458	
128	462	
129	460	
130	460	
131	456	31.5
132	456	
133	462	
134	463	
135	454	
136	460	29.3
137	452	
138	451	
139	456	
140	446	
141	446	29.3
142	452	
143	457	
144	463	
145	450	
146	452	32.71
147	454	
148	452	
149	445	
150	436	
151	429	32.62
152	443	
153	443	
154	438	
155	439	
156	439	34.8
157	440	
158	440	
159	441	
160	450	
161	449	38.1
162	452	
163	452	
164	451	
165	460	
166	460	38.7
167	446	
168	443	
169	442	
170	439	
171	434	35
172	435	
173	434	
174	442	
175	441	
176	441	35.9
177	456	
178	467	
179	469	
180	467	
181	462	34.4
182	472	
183	470	
184	472	
185	463	
186	462	32.7
187	465	
188	458	
189	464	
190	468	
191	466	16.1
192	471	
193	469	
194	475	
195	486	
196	487	15.7
197	489	
198	490	
199	495	
200	500	
201	487	21.45
202	478	
203	471	
204	467	
205	466	
206	472	21.45
