x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	30	
5	30	
6	31	
7	33	
8	39	
9	40	
10	40	
11	41	
12	44	
13	46	
14	48	
15	49	
16	49	
17	51	
18	51	
19	52	
20	53	
21	53	
22	54	
23	56	
24	57	
25	59	
26	59	
27	59	
28	59	
29	59	
30	59	
31	61	
32	61	
33	62	
34	62	
35	62	
36	64	
37	64	
38	64	
39	66	
40	70	
41	74	
42	76	
43	78	
44	78	
45	79	
46	79	
47	80	
48	81	
49	81	
50	81	
51	82	
52	84	
53	92	
54	92	
55	92	
56	92	
57	97	
58	97	
59	97	
60	99	
61	104	
62	106	
63	106	
64	106	
65	106	
66	106	
67	107	
68	107	
69	108	
70	109	
71	114	36.4
72	115	
73	115	
74	115	
75	115	
76	117	25.8
77	118	
78	117	
79	117	
80	117	
81	117	37.5
82	117	
83	119	
84	116	
85	115	
86	119	26.54
87	122	
88	122	
89	121	
90	122	
91	123	27.44
92	125	
93	126	
94	126	
95	125	
96	126	26.1
97	126	
98	126	
99	129	
100	130	
101	129	29.3
102	129	
103	130	
104	131	
105	136	
106	134	28.5
107	134	
108	132	
109	132	
110	133	
111	132	23.1
112	131	
113	130	
114	130	
115	133	
116	133	24.9
117	132	
118	134	
119	134	
120	131	
121	129	26.8
122	129	
123	130	
124	137	
125	139	
126	138	22.7
127	137	
128	140	
129	138	
130	139	
131	134	17.86
132	135	
133	140	
134	139	
135	139	
136	139	20.16
137	139	
138	141	
139	141	
140	143	
141	145	16.21
142	144	
143	144	
144	143	
145	142	
146	141	29.2
147	138	
148	139	
149	139	
150	139	
151	139	25.6
152	139	
153	140	
154	139	
155	142	
156	146	32.6
157	146	
158	146	
159	144	
160	143	
161	141	32.6
162	141	
163	141	
164	138	
165	139	
166	137	33.3
167	137	
168	138	
169	140	
170	139	
171	140	37.1
172	141	
173	138	
174	138	
175	137	
176	137	33.5
177	138	
178	138	
179	137	
180	134	
181	134	31.9
182	134	
183	135	
184	135	
185	134	
186	139	31.9
187	139	
188	141	
189	141	
190	141	
191	143	27.5
192	143	
193	145	
194	144	
195	143	
196	144	19.81
197	145	
198	145	
199	143	
200	143	
201	144	19.81
202	143	
203	147	
204	144	
205	144	
