x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	13	
5	16	
6	30	
7	40	
8	40	
9	41	
10	43	
11	44	
12	47	
13	47	
14	48	
15	50	
16	50	
17	52	
18	53	
19	54	
20	54	
21	80	
22	102	
23	132	
24	144	
25	146	
26	152	
27	152	
28	153	
29	154	
30	154	
31	159	
32	159	
33	159	
34	163	
35	167	
36	172	
37	178	
38	182	
39	194	
40	196	
41	198	
42	200	
43	200	
44	205	
45	207	
46	225	
47	226	
48	231	
49	234	
50	237	
51	239	
52	239	
53	241	
54	244	
55	250	
56	257	
57	257	
58	258	
59	259	
60	269	
61	270	
62	270	
63	272	
64	277	
65	280	
66	284	
67	299	
68	299	
69	302	
70	305	
71	305	25.9
72	314	
73	314	
74	321	
75	321	
76	322	16.75
77	322	
78	322	
79	340	
80	341	
81	344	15.8
82	350	
83	356	
84	362	
85	364	
86	364	19
87	366	
88	376	
89	375	
90	376	
91	376	15.6
92	376	
93	383	
94	386	
95	386	
96	393	19.2
97	394	
98	395	
99	397	
100	400	
101	400	16.2
102	404	
103	390	
104	388	
105	392	
106	395	18.9
107	396	
108	413	
109	419	
110	425	
111	429	19.8
112	434	
113	451	
114	450	
115	439	
116	439	19.8
117	443	
118	445	
119	445	
120	444	
121	441	20.4
122	508	
123	516	
124	523	
125	528	
126	527	20.83
127	531	
128	532	
129	532	
130	524	
131	521	20.83
132	528	
133	538	
134	543	
135	526	
136	527	18
137	540	
138	541	
139	546	
140	535	
141	551	31
142	586	
143	584	
144	582	
145	580	
146	583	44.7
147	570	
148	568	
149	564	
150	570	
151	571	42.5
152	575	
153	575	
154	619	
155	619	
156	623	40.1
157	623	
158	623	
159	626	
160	625	
161	629	40.1
162	621	
163	623	
164	637	
165	641	
166	643	42.5
167	643	
168	642	
169	673	
170	673	
171	680	42.2
172	681	
173	687	
174	697	
175	699	
176	697	37.4
177	698	
178	702	
179	706	
180	706	
181	706	31.1
182	706	
183	704	
184	715	
185	717	
186	719	32.6
187	706	
188	702	
189	701	
190	701	
191	707	32.6
192	704	
193	706	
194	711	
195	704	
196	699	27.69
197	687	
198	689	
199	695	
200	695	
201	696	28.89
202	694	
203	692	
204	694	
205	698	
206	692	23.3
207	695	
