x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	9	
5	11	
6	11	
7	17	
8	17	
9	21	
10	21	
11	22	
12	22	
13	22	
14	22	
15	22	
16	22	
17	23	
18	23	
19	23	
20	24	
21	27	
22	28	
23	38	
24	45	
25	45	
26	45	
27	45	
28	47	
29	47	
30	47	
31	48	
32	48	
33	49	
34	49	
35	49	
36	49	
37	49	
38	57	
39	61	
40	63	
41	63	
42	66	
43	66	
44	66	
45	66	
46	66	
47	66	
48	68	
49	68	
50	70	
51	70	
52	72	
53	73	
54	74	
55	74	
56	74	
57	74	
58	78	
59	78	
60	84	
61	85	
62	85	
63	85	
64	86	
65	86	
66	86	
67	86	
68	87	
69	89	
70	92	
71	94	24.2
72	96	
73	97	
74	104	
75	103	
76	106	17.8
77	106	
78	108	
79	109	
80	108	
81	108	18.3
82	116	
83	116	
84	119	
85	122	
86	131	18.3
87	132	
88	132	
89	135	
90	138	
91	139	18.3
92	140	
93	139	
94	134	
95	137	
96	139	18.3
97	155	
98	162	
99	162	
100	165	
101	171	24.8
102	168	
103	175	
104	174	
105	174	
106	177	18.3
107	178	
108	177	
109	178	
110	185	
111	193	18.3
112	199	
113	199	
114	199	
115	201	
116	203	15.4
117	205	
118	214	
119	215	
120	214	
121	217	16
122	218	
123	215	
124	217	
125	228	
126	227	16
127	228	
128	227	
129	226	
130	249	
131	250	17.8
132	252	
133	252	
134	251	
135	253	
136	255	15.4
137	263	
138	265	
139	266	
140	270	
141	269	20.1
142	269	
143	276	
144	279	
145	280	
146	282	21.5
147	284	
148	286	
149	286	
150	292	
151	291	25.62
152	291	
153	294	
154	295	
155	295	
156	295	16.92
157	299	
158	298	
159	297	
160	299	
161	299	35.53
162	299	
163	303	
164	303	
165	303	
166	306	27.88
167	318	
168	318	
169	317	
170	320	
171	320	26.53
172	321	
173	321	
174	323	
175	321	
176	321	26.53
177	324	
178	321	
179	327	
180	329	
181	328	30.73
182	330	
183	328	
184	327	
185	328	
186	329	30.73
187	327	
188	338	
189	342	
190	347	
191	346	30.73
192	347	
193	347	
194	348	
195	341	
196	330	33.33
197	322	
198	324	
199	325	
200	319	
201	317	23.92
202	318	
203	324	
204	314	
205	300	
206	299	30.8
