x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	33	
5	36	
6	51	
7	53	
8	93	
9	107	
10	122	
11	124	
12	135	
13	143	
14	147	
15	147	
16	147	
17	150	
18	151	
19	152	
20	154	
21	179	
22	189	
23	216	
24	218	
25	244	
26	249	
27	249	
28	264	
29	266	
30	267	
31	267	
32	271	
33	284	
34	284	
35	287	
36	291	
37	298	
38	306	
39	330	
40	332	
41	342	
42	344	
43	345	
44	348	
45	350	
46	356	
47	358	
48	360	
49	366	
50	375	
51	377	
52	381	
53	382	
54	385	
55	388	
56	394	
57	398	
58	400	
59	401	
60	403	
61	404	
62	404	
63	404	
64	407	
65	408	
66	411	
67	411	
68	413	
69	416	
70	419	
71	425	13.6
72	434	
73	434	
74	442	
75	438	
76	439	21.5
77	437	
78	437	
79	442	
80	439	
81	448	22.8
82	450	
83	458	
84	470	
85	470	
86	470	22.8
87	468	
88	464	
89	472	
90	462	
91	468	22.8
92	466	
93	466	
94	467	
95	463	
96	479	22.8
97	488	
98	504	
99	518	
100	511	
101	508	21.4
102	508	
103	508	
104	509	
105	509	
106	508	22.9
107	509	
108	505	
109	505	
110	507	
111	507	18.41
112	506	
113	503	
114	496	
115	504	
116	507	24.4
117	510	
118	503	
119	503	
120	461	
121	463	27.9
122	469	
123	451	
124	456	
125	464	
126	466	31.1
127	475	
128	469	
129	469	
130	484	
131	485	27.7
132	479	
133	478	
134	482	
135	458	
136	460	27.7
137	464	
138	458	
139	466	
140	446	
141	448	32.99
142	475	
143	476	
144	483	
145	478	
146	478	33.7
147	484	
148	484	
149	482	
150	483	
151	477	38.4
152	488	
153	479	
154	481	
155	479	
156	472	31.6
157	480	
158	481	
159	469	
160	467	
161	466	34.3
162	463	
163	463	
164	458	
165	461	
166	492	33.9
167	491	
168	495	
169	495	
170	495	
171	502	33.1
172	506	
173	506	
174	505	
175	503	
176	500	22.7
177	490	
178	488	
179	487	
180	492	
181	494	22.3
182	484	
183	485	
184	485	
185	485	
186	484	20.4
187	487	
188	488	
189	489	
190	494	
191	494	15.1
192	498	
193	500	
194	490	
195	489	
196	492	18.3
197	505	
198	507	
199	507	
200	508	
201	516	15.1
202	514	
203	521	
204	520	
205	520	
