x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	3	
5	3	
6	3	
7	3	
8	6	
9	9	
10	9	
11	9	
12	9	
13	9	
14	9	
15	9	
16	9	
17	9	
18	9	
19	10	
20	10	
21	20	
22	21	
23	25	
24	28	
25	28	
26	29	
27	31	
28	31	
29	32	
30	33	
31	33	
32	35	
33	36	
34	37	
35	40	
36	42	
37	44	
38	44	
39	46	
40	46	
41	46	
42	47	
43	48	
44	48	
45	48	
46	48	
47	48	
48	48	
49	48	
50	48	
51	48	
52	48	
53	49	
54	49	
55	50	
56	51	
57	51	
58	52	
59	53	
60	53	
61	53	
62	53	
63	53	
64	56	
65	58	
66	60	
67	61	
68	61	
69	61	
70	63	
71	64	35.7
72	64	
73	64	
74	64	
75	64	
76	64	30.6
77	64	
78	65	
79	65	
80	66	
81	66	37.6
82	66	
83	66	
84	66	
85	66	
86	66	37.6
87	65	
88	67	
89	67	
90	68	
91	67	37.6
92	67	
93	63	
94	64	
95	65	
96	64	40.1
97	64	
98	64	
99	67	
100	68	
101	66	40.1
102	65	
103	67	
104	69	
105	69	
106	68	40.1
107	66	
108	69	
109	69	
110	69	
111	69	38.2
112	70	
113	70	
114	70	
115	80	
116	77	38.2
117	77	
118	76	
119	76	
120	75	
121	76	36.7
122	77	
123	77	
124	77	
125	76	
126	77	33.7
127	79	
128	77	
129	77	
130	82	
131	83	33.7
132	83	
133	82	
134	83	
135	83	
136	85	33.7
137	85	
138	84	
139	85	
140	86	
141	85	33.7
142	86	
143	87	
144	86	
145	86	
146	87	33.7
147	85	
148	85	
149	85	
150	84	
151	84	33.7
152	86	
153	84	
154	84	
155	82	
156	81	33.5
157	84	
158	86	
159	85	
160	85	
161	89	33.5
162	90	
163	90	
164	91	
165	90	
166	89	27.79
167	88	
168	88	
169	88	
170	90	
171	91	18.32
172	92	
173	92	
174	92	
175	92	
176	92	18.32
177	92	
178	92	
179	91	
180	92	
181	93	19.3
182	92	
183	91	
184	91	
185	93	
186	96	23.5
187	93	
188	94	
189	89	
190	86	
191	89	23.6
192	89	
193	89	
194	89	
195	90	
196	93	23.6
197	93	
198	93	
199	92	
200	93	
201	91	23.6
202	92	
203	93	
204	92	
205	93	
