x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	4	
7	4	
8	4	
9	4	
10	4	
11	4	
12	4	
13	4	
14	4	
15	4	
16	4	
17	4	
18	4	
19	4	
20	5	
21	6	
22	8	
23	9	
24	9	
25	9	
26	10	
27	10	
28	10	
29	10	
30	10	
31	10	
32	10	
33	10	
34	10	
35	11	
36	11	
37	11	
38	11	
39	11	
40	11	
41	12	
42	13	
43	13	
44	13	
45	14	
46	14	
47	14	
48	14	
49	15	
50	18	
51	18	
52	20	
53	20	
54	20	
55	21	
56	21	
57	21	
58	21	
59	21	
60	25	
61	25	
62	25	
63	27	
64	27	
65	28	
66	28	
67	28	
68	31	
69	31	
70	32	
71	32	10.2
72	32	
73	32	
74	32	
75	32	
76	33	2.92
77	33	
78	37	
79	38	
80	40	
81	41	3
82	42	
83	42	
84	43	
85	43	
86	43	7.45
87	44	
88	44	
89	47	
90	47	
91	47	13.55
92	47	
93	47	
94	48	
95	50	
96	50	14.95
97	50	
98	51	
99	51	
100	51	
101	51	14.95
102	53	
103	54	
104	55	
105	55	
106	55	14.95
107	55	
108	56	
109	56	
110	58	
111	56	17.25
112	58	
113	61	
114	61	
115	61	
116	61	17.95
117	61	
118	62	
119	62	
120	63	
121	63	17.95
122	65	
123	66	
124	69	
125	68	
126	67	17.95
127	68	
128	70	
129	69	
130	69	
131	69	17.95
132	72	
133	71	
134	72	
135	73	
136	73	21.35
137	74	
138	74	
139	74	
140	75	
141	76	22.45
142	77	
143	78	
144	78	
145	77	
146	78	23.15
147	76	
148	80	
149	81	
150	81	
151	80	17.61
152	82	
153	83	
154	84	
155	84	
156	84	17.61
157	82	
158	82	
159	83	
160	84	
161	84	6.2
162	84	
163	86	
164	85	
165	84	
166	84	8.8
167	84	
168	84	
169	84	
170	87	
171	87	10.5
172	90	
173	89	
174	89	
175	89	
176	91	13.2
177	88	
178	88	
179	89	
180	89	
181	89	10.2
182	88	
183	85	
184	87	
185	86	
186	86	25.4
187	86	
188	86	
189	86	
190	86	
191	82	26.2
192	84	
193	84	
194	89	
195	88	
196	88	18.7
197	89	
198	89	
199	90	
200	90	
201	88	20.7
202	89	
203	87	
204	86	
205	85	
206	86	21.8
