x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	37	
5	40	
6	44	
7	44	
8	44	
9	46	
10	46	
11	46	
12	51	
13	54	
14	59	
15	62	
16	68	
17	154	
18	157	
19	163	
20	165	
21	166	
22	167	
23	173	
24	173	
25	178	
26	178	
27	178	
28	234	
29	234	
30	234	
31	237	
32	238	
33	251	
34	251	
35	251	
36	252	
37	252	
38	269	
39	270	
40	291	
41	296	
42	299	
43	310	
44	310	
45	310	
46	315	
47	318	
48	324	
49	328	
50	332	
51	333	
52	337	
53	339	
54	339	
55	348	
56	350	
57	353	
58	355	
59	355	
60	356	
61	369	
62	371	
63	381	
64	382	
65	385	
66	390	
67	394	
68	400	
69	404	
70	418	
71	421	37.6
72	425	
73	453	
74	459	
75	458	
76	459	38.2
77	456	
78	460	
79	461	
80	469	
81	470	34
82	481	
83	488	
84	493	
85	510	
86	509	43.64
87	516	
88	517	
89	516	
90	522	
91	520	47.3
92	527	
93	532	
94	535	
95	546	
96	546	36.8
97	568	
98	567	
99	562	
100	565	
101	573	42.9
102	549	
103	511	
104	510	
105	501	
106	495	41.5
107	492	
108	491	
109	502	
110	502	
111	504	43.64
112	516	
113	514	
114	523	
115	523	
116	521	42.8
117	480	
118	481	
119	482	
120	481	
121	483	35.2
122	475	
123	472	
124	473	
125	472	
126	471	40
127	457	
128	463	
129	448	
130	449	
131	449	39.4
132	456	
133	458	
134	459	
135	454	
136	462	34.2
137	456	
138	461	
139	456	
140	458	
141	460	34.2
142	464	
143	476	
144	486	
145	486	
146	486	33.91
147	487	
148	486	
149	492	
150	479	
151	475	38.33
152	464	
153	472	
154	474	
155	473	
156	469	30.29
157	478	
158	474	
159	474	
160	474	
161	474	35.35
162	461	
163	457	
164	461	
165	463	
166	471	35.35
167	471	
168	482	
169	478	
170	497	
171	496	36.35
172	513	
173	517	
174	508	
175	524	
176	522	29.66
177	512	
178	524	
179	517	
180	518	
181	512	29.66
182	510	
183	525	
184	540	
185	542	
186	557	29.66
187	568	
188	566	
189	564	
190	562	
191	565	31.86
192	565	
193	566	
194	567	
195	565	
196	568	39.61
197	572	
198	564	
199	566	
200	568	
201	562	23.06
202	570	
203	567	
204	567	
205	604	
206	598	28.31
