x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	15	
5	38	
6	48	
7	88	
8	95	
9	102	
10	104	
11	104	
12	109	
13	109	
14	118	
15	122	
16	127	
17	130	
18	131	
19	131	
20	137	
21	140	
22	158	
23	159	
24	161	
25	162	
26	170	
27	170	
28	171	
29	176	
30	178	
31	199	
32	199	
33	202	
34	211	
35	213	
36	220	
37	228	
38	228	
39	235	
40	237	
41	239	
42	240	
43	241	
44	245	
45	254	
46	277	
47	286	
48	287	
49	288	
50	299	
51	299	
52	302	
53	308	
54	322	
55	336	
56	341	
57	345	
58	359	
59	361	
60	361	
61	363	
62	363	
63	372	
64	374	
65	380	
66	395	
67	434	
68	447	
69	447	
70	451	
71	451	42.4
72	457	
73	472	
74	482	
75	486	
76	498	33.6
77	493	
78	496	
79	493	
80	540	
81	541	28.2
82	549	
83	551	
84	557	
85	566	
86	587	28.2
87	595	
88	605	
89	607	
90	606	
91	603	26.8
92	607	
93	603	
94	604	
95	609	
96	608	21.4
97	610	
98	615	
99	620	
100	621	
101	617	21.4
102	619	
103	619	
104	626	
105	613	
106	619	21.4
107	631	
108	657	
109	673	
110	664	
111	665	21.4
112	698	
113	697	
114	695	
115	685	
116	687	21.4
117	702	
118	698	
119	690	
120	675	
121	681	21.4
122	691	
123	677	
124	681	
125	690	
126	686	21.4
127	693	
128	689	
129	689	
130	706	
131	712	21.4
132	719	
133	715	
134	711	
135	707	
136	703	22.5
137	710	
138	707	
139	710	
140	717	
141	713	24.8
142	765	
143	747	
144	740	
145	740	
146	747	19.3
147	734	
148	768	
149	771	
150	783	
151	787	23.7
152	793	
153	794	
154	804	
155	799	
156	799	17.8
157	787	
158	790	
159	796	
160	805	
161	800	25.9
162	786	
163	781	
164	786	
165	784	
166	791	24.2
167	794	
168	793	
169	823	
170	813	
171	824	23.6
172	830	
173	823	
174	822	
175	802	
176	791	21.3
177	802	
178	793	
179	803	
180	799	
181	797	21.4
182	795	
183	809	
184	800	
185	807	
186	811	23.8
187	812	
188	801	
189	794	
190	791	
191	791	21.7
192	789	
193	791	
194	788	
195	787	
196	776	20.8
197	778	
198	768	
199	763	
200	773	
201	743	23.3
202	746	
203	744	
204	747	
205	757	
