x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	23	
5	23	
6	23	
7	23	
8	25	
9	26	
10	26	
11	26	
12	26	
13	26	
14	26	
15	27	
16	28	
17	28	
18	28	
19	29	
20	29	
21	29	
22	29	
23	41	
24	41	
25	41	
26	41	
27	41	
28	56	
29	56	
30	56	
31	56	
32	57	
33	60	
34	61	
35	61	
36	61	
37	61	
38	68	
39	69	
40	76	
41	76	
42	76	
43	76	
44	77	
45	79	
46	79	
47	86	
48	87	
49	89	
50	89	
51	89	
52	92	
53	93	
54	93	
55	93	
56	93	
57	97	
58	98	
59	98	
60	98	
61	98	
62	98	
63	99	
64	99	
65	99	
66	100	
67	100	
68	100	
69	101	
70	103	
71	103	48.4
72	105	
73	114	
74	114	
75	114	
76	113	48.4
77	115	
78	114	
79	115	
80	115	
81	115	51.1
82	115	
83	116	
84	116	
85	116	
86	116	55
87	117	
88	121	
89	121	
90	124	
91	122	55
92	121	
93	125	
94	125	
95	126	
96	125	55
97	129	
98	129	
99	129	
100	128	
101	128	55.1
102	130	
103	130	
104	130	
105	130	
106	130	50.7
107	130	
108	128	
109	130	
110	129	
111	128	47.5
112	122	
113	122	
114	122	
115	122	
116	121	39.12
117	115	
118	114	
119	114	
120	114	
121	114	40.2
122	114	
123	115	
124	117	
125	116	
126	116	35.2
127	111	
128	115	
129	111	
130	116	
131	113	40.4
132	116	
133	116	
134	115	
135	115	
136	116	40
137	119	
138	118	
139	117	
140	117	
141	118	35
142	118	
143	119	
144	120	
145	120	
146	116	37.1
147	116	
148	116	
149	118	
150	118	
151	112	33.3
152	113	
153	113	
154	115	
155	113	
156	110	29.2
157	114	
158	113	
159	111	
160	109	
161	107	35.1
162	100	
163	95	
164	94	
165	93	
166	94	33.8
167	95	
168	92	
169	92	
170	97	
171	102	23.31
172	102	
173	103	
174	103	
175	101	
176	101	33.8
177	97	
178	100	
179	98	
180	98	
181	98	33.8
182	99	
183	99	
184	103	
185	102	
186	109	23.31
187	109	
188	110	
189	110	
190	112	
191	116	23.81
192	116	
193	117	
194	117	
195	116	
196	115	31.71
197	116	
198	117	
199	116	
200	118	
201	115	28.5
202	117	
203	117	
204	117	
205	129	
206	126	36.2
207	125	
