x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	6	
5	6	
6	6	
7	16	
8	18	
9	22	
10	27	
11	27	
12	28	
13	28	
14	28	
15	28	
16	28	
17	28	
18	29	
19	29	
20	29	
21	45	
22	52	
23	52	
24	66	
25	66	
26	68	
27	71	
28	71	
29	75	
30	76	
31	77	
32	84	
33	85	
34	85	
35	91	
36	91	
37	93	
38	101	
39	104	
40	106	
41	107	
42	107	
43	109	
44	109	
45	109	
46	112	
47	112	
48	114	
49	115	
50	115	
51	120	
52	120	
53	129	
54	134	
55	137	
56	137	
57	138	
58	138	
59	139	
60	139	
61	140	
62	143	
63	146	
64	146	
65	147	
66	148	
67	148	
68	150	
69	151	
70	152	
71	153	19.7
72	153	
73	155	
74	155	
75	156	
76	158	22.9
77	158	
78	160	
79	159	
80	161	
81	164	19.4
82	165	
83	172	
84	172	
85	172	
86	172	19.4
87	172	
88	175	
89	174	
90	172	
91	172	19.4
92	174	
93	172	
94	171	
95	176	
96	180	19.4
97	184	
98	191	
99	190	
100	191	
101	194	18
102	195	
103	198	
104	198	
105	199	
106	198	18.3
107	198	
108	196	
109	198	
110	199	
111	197	19.5
112	190	
113	190	
114	192	
115	194	
116	194	21
117	193	
118	194	
119	183	
120	184	
121	179	24.5
122	176	
123	176	
124	176	
125	174	
126	182	21
127	181	
128	181	
129	188	
130	188	
131	186	22.7
132	186	
133	193	
134	189	
135	189	
136	198	23.1
137	197	
138	203	
139	205	
140	204	
141	210	29.59
142	210	
143	209	
144	204	
145	205	
146	207	25.6
147	207	
148	208	
149	200	
150	199	
151	200	25.6
152	195	
153	195	
154	194	
155	191	
156	193	31.8
157	193	
158	188	
159	190	
160	188	
161	185	29.7
162	185	
163	183	
164	183	
165	194	
166	193	32.3
167	194	
168	193	
169	191	
170	193	
171	195	16.4
172	195	
173	193	
174	193	
175	187	
176	180	20.4
177	169	
178	168	
179	173	
180	173	
181	173	18.9
182	175	
183	176	
184	175	
185	175	
186	176	18.9
187	176	
188	175	
189	175	
190	176	
191	180	16.8
192	180	
193	179	
194	179	
195	179	
196	180	16.8
197	183	
198	182	
199	182	
200	187	
201	188	8.7
202	192	
203	192	
204	189	
205	193	
206	186	15.2
207	186	
