x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	1	
8	1	
9	1	
10	1	
11	1	
12	2	
13	2	
14	2	
15	2	
16	2	
17	3	
18	3	
19	3	
20	3	
21	3	
22	3	
23	3	
24	3	
25	3	
26	3	
27	3	
28	3	
29	3	
30	3	
31	3	
32	3	
33	3	
34	3	
35	3	
36	3	
37	3	
38	3	
39	3	
40	3	
41	3	
42	3	
43	3	
44	3	
45	3	
46	3	
47	3	
48	3	
49	3	
50	3	
51	3	
52	3	
53	3	
54	3	
55	3	
56	3	
57	3	
58	3	
59	3	
60	3	
61	3	
62	3	
63	3	
64	3	
65	3	
66	5	
67	5	
68	5	
69	5	
70	5	
71	5	22.1
72	5	
73	5	
74	6	
75	6	
76	6	25.2
77	7	
78	7	
79	7	
80	7	
81	7	25.2
82	7	
83	8	
84	9	
85	9	
86	9	23.9
87	9	
88	9	
89	9	
90	10	
91	10	23.9
92	10	
93	10	
94	10	
95	13	
96	13	23.9
97	13	
98	13	
99	13	
100	13	
101	14	32.8
102	14	
103	14	
104	14	
105	14	
106	14	34.7
107	14	
108	14	
109	14	
110	14	
111	14	34.8
112	14	
113	14	
114	14	
115	14	
116	14	34.8
117	14	
118	15	
119	15	
120	15	
121	15	34.8
122	15	
123	15	
124	15	
125	15	
126	15	27.3
127	14	
128	14	
129	14	
130	14	
131	14	14.7
132	16	
133	16	
134	16	
135	15	
136	15	18.4
137	17	
138	17	
139	18	
140	18	
141	18	21.81
142	19	
143	20	
144	20	
145	20	
146	20	18.81
147	21	
148	21	
149	21	
150	21	
151	21	18.2
152	21	
153	21	
154	21	
155	21	
156	21	25.2
157	21	
158	21	
159	21	
160	21	
161	21	10.01
162	21	
163	21	
164	24	
165	24	
166	24	10.81
167	25	
168	25	
169	27	
170	27	
171	27	10.41
172	27	
173	27	
174	27	
175	27	
176	27	9.36
177	27	
178	27	
179	26	
180	26	
181	26	11.94
182	26	
183	26	
184	25	
185	26	
186	26	1.74
187	26	
188	26	
189	23	
190	23	
191	23	3.04
192	23	
193	23	
194	22	
195	22	
196	22	5.16
197	21	
198	21	
199	21	
200	21	
201	22	9.76
202	23	
203	23	
204	23	
205	23	
