x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	1	
8	3	
9	4	
10	4	
11	4	
12	4	
13	4	
14	4	
15	4	
16	4	
17	4	
18	4	
19	4	
20	4	
21	4	
22	5	
23	5	
24	6	
25	6	
26	6	
27	6	
28	6	
29	6	
30	6	
31	6	
32	6	
33	6	
34	6	
35	6	
36	6	
37	6	
38	6	
39	6	
40	6	
41	6	
42	6	
43	6	
44	6	
45	6	
46	6	
47	6	
48	6	
49	6	
50	7	
51	7	
52	7	
53	7	
54	8	
55	8	
56	8	
57	8	
58	8	
59	8	
60	8	
61	8	
62	8	
63	8	
64	8	
65	8	
66	9	
67	9	
68	9	
69	9	
70	9	
71	12	30.6
72	12	
73	12	
74	12	
75	12	
76	12	32.1
77	13	
78	13	
79	13	
80	13	
81	13	26
82	14	
83	15	
84	18	
85	18	
86	18	27.1
87	18	
88	18	
89	18	
90	18	
91	18	27.1
92	18	
93	18	
94	21	
95	20	
96	20	27.1
97	20	
98	20	
99	23	
100	23	
101	23	27.1
102	24	
103	25	
104	24	
105	25	
106	27	27.1
107	27	
108	27	
109	27	
110	27	
111	28	27.1
112	29	
113	29	
114	29	
115	29	
116	29	28.4
117	28	
118	28	
119	28	
120	28	
121	29	29.4
122	29	
123	30	
124	33	
125	33	
126	37	29.4
127	38	
128	39	
129	39	
130	39	
131	39	29.4
132	39	
133	39	
134	39	
135	39	
136	39	28.2
137	39	
138	39	
139	38	
140	38	
141	38	36.4
142	39	
143	39	
144	39	
145	38	
146	39	40.6
147	39	
148	39	
149	39	
150	40	
151	40	46.5
152	40	
153	40	
154	40	
155	48	
156	48	41.59
157	47	
158	47	
159	47	
160	47	
161	47	43.29
162	49	
163	49	
164	49	
165	49	
166	49	31.2
167	49	
168	51	
169	51	
170	51	
171	51	31.2
172	50	
173	48	
174	47	
175	47	
176	47	28.45
177	47	
178	48	
179	48	
180	48	
181	48	34.01
182	52	
183	50	
184	49	
185	49	
186	48	27.61
187	48	
188	46	
189	44	
190	44	
191	44	33.61
192	44	
193	44	
194	42	
195	43	
196	43	31.51
197	45	
198	45	
199	45	
200	45	
201	45	31.71
202	46	
203	46	
204	46	
205	46	
206	45	31.71
