x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	5	
5	5	
6	5	
7	10	
8	12	
9	12	
10	12	
11	12	
12	13	
13	13	
14	13	
15	13	
16	13	
17	13	
18	13	
19	13	
20	13	
21	13	
22	13	
23	14	
24	16	
25	19	
26	19	
27	20	
28	21	
29	21	
30	22	
31	22	
32	22	
33	26	
34	26	
35	26	
36	26	
37	28	
38	28	
39	29	
40	29	
41	30	
42	30	
43	31	
44	32	
45	32	
46	33	
47	33	
48	34	
49	35	
50	36	
51	36	
52	37	
53	37	
54	37	
55	37	
56	38	
57	39	
58	41	
59	41	
60	44	
61	45	
62	45	
63	45	
64	47	
65	47	
66	49	
67	49	
68	51	
69	51	
70	51	
71	52	36.14
72	52	
73	51	
74	51	
75	54	
76	54	19.54
77	54	
78	54	
79	54	
80	56	
81	57	14.34
82	57	
83	58	
84	58	
85	59	
86	63	16.5
87	65	
88	67	
89	68	
90	71	
91	72	6.32
92	74	
93	74	
94	74	
95	73	
96	75	4.38
97	76	
98	77	
99	79	
100	79	
101	81	23.8
102	81	
103	81	
104	81	
105	83	
106	82	21.2
107	82	
108	84	
109	85	
110	86	
111	87	28.1
112	90	
113	91	
114	100	
115	101	
116	101	28.1
117	102	
118	102	
119	103	
120	100	
121	101	28.9
122	101	
123	101	
124	103	
125	104	
126	109	22.6
127	111	
128	109	
129	110	
130	109	
131	108	22.6
132	108	
133	108	
134	114	
135	112	
136	113	21.3
137	113	
138	113	
139	114	
140	115	
141	114	33.85
142	118	
143	118	
144	118	
145	117	
146	116	31.5
147	116	
148	116	
149	117	
150	114	
151	113	28.8
152	115	
153	115	
154	115	
155	115	
156	112	28.8
157	114	
158	114	
159	115	
160	116	
161	117	28.1
162	116	
163	116	
164	118	
165	118	
166	118	28.1
167	120	
168	119	
169	125	
170	126	
171	127	22.06
172	128	
173	128	
174	129	
175	134	
176	135	21.5
177	135	
178	136	
179	136	
180	137	
181	137	30.3
182	135	
183	136	
184	138	
185	137	
186	136	29.9
187	134	
188	134	
189	139	
190	139	
191	140	29.9
192	142	
193	143	
194	143	
195	143	
196	143	30.8
197	143	
198	137	
199	137	
200	137	
201	139	27
202	140	
203	135	
204	135	
205	135	
206	135	29.9
