x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	4	
8	4	
9	4	
10	4	
11	4	
12	4	
13	5	
14	5	
15	5	
16	5	
17	5	
18	5	
19	5	
20	5	
21	5	
22	5	
23	5	
24	6	
25	6	
26	7	
27	7	
28	7	
29	7	
30	8	
31	8	
32	8	
33	8	
34	8	
35	8	
36	8	
37	9	
38	9	
39	9	
40	9	
41	9	
42	9	
43	9	
44	9	
45	9	
46	9	
47	9	
48	9	
49	9	
50	10	
51	11	
52	11	
53	12	
54	12	
55	12	
56	12	
57	12	
58	12	
59	12	
60	12	
61	12	
62	12	
63	13	
64	15	
65	15	
66	15	
67	15	
68	16	
69	16	
70	16	
71	16	27.84
72	17	
73	17	
74	17	
75	17	
76	17	31.4
77	21	
78	21	
79	22	
80	22	
81	22	27.2
82	22	
83	21	
84	24	
85	24	
86	24	20.4
87	23	
88	25	
89	25	
90	25	
91	25	23.49
92	25	
93	26	
94	30	
95	30	
96	31	25.35
97	32	
98	32	
99	34	
100	34	
101	35	25.35
102	35	
103	35	
104	35	
105	36	
106	38	25.35
107	38	
108	38	
109	38	
110	38	
111	39	25.35
112	41	
113	45	
114	45	
115	45	
116	47	26.65
117	49	
118	49	
119	49	
120	49	
121	52	27.65
122	53	
123	54	
124	55	
125	55	
126	55	27.65
127	54	
128	55	
129	55	
130	56	
131	56	27.65
132	57	
133	57	
134	58	
135	58	
136	59	31.55
137	59	
138	59	
139	58	
140	58	
141	58	28.1
142	61	
143	62	
144	62	
145	62	
146	62	36
147	61	
148	63	
149	64	
150	66	
151	66	40.8
152	66	
153	66	
154	66	
155	68	
156	68	26.5
157	67	
158	70	
159	70	
160	70	
161	67	26.9
162	68	
163	69	
164	69	
165	69	
166	68	28.8
167	68	
168	69	
169	69	
170	69	
171	69	28.8
172	69	
173	67	
174	69	
175	70	
176	69	30.6
177	69	
178	68	
179	68	
180	70	
181	70	37
182	71	
183	71	
184	71	
185	70	
186	71	32.4
187	72	
188	72	
189	72	
190	72	
191	73	38.8
192	73	
193	73	
194	72	
195	69	
196	68	36.3
197	69	
198	67	
199	67	
200	66	
201	66	35.6
202	66	
203	66	
204	68	
205	68	
206	68	35.6
