x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	8	
6	12	
7	15	
8	15	
9	17	
10	18	
11	18	
12	18	
13	18	
14	18	
15	18	
16	18	
17	18	
18	19	
19	19	
20	20	
21	24	
22	24	
23	25	
24	25	
25	26	
26	26	
27	26	
28	27	
29	27	
30	27	
31	27	
32	27	
33	27	
34	27	
35	28	
36	31	
37	31	
38	32	
39	32	
40	32	
41	32	
42	32	
43	33	
44	33	
45	34	
46	34	
47	34	
48	35	
49	35	
50	35	
51	35	
52	36	
53	36	
54	37	
55	37	
56	37	
57	37	
58	37	
59	37	
60	37	
61	37	
62	37	
63	37	
64	37	
65	37	
66	39	
67	39	
68	39	
69	40	
70	40	
71	41	23.31
72	41	
73	41	
74	42	
75	42	
76	43	24.59
77	44	
78	44	
79	45	
80	49	
81	51	22.95
82	52	
83	55	
84	55	
85	55	
86	55	15.9
87	57	
88	56	
89	55	
90	55	
91	55	23.4
92	61	
93	61	
94	62	
95	59	
96	59	23.94
97	60	
98	62	
99	62	
100	62	
101	63	23.94
102	62	
103	65	
104	64	
105	66	
106	66	21.2
107	70	
108	74	
109	76	
110	77	
111	76	21.7
112	77	
113	78	
114	76	
115	76	
116	74	21.2
117	76	
118	78	
119	80	
120	79	
121	86	32.45
122	90	
123	90	
124	92	
125	92	
126	94	28.03
127	94	
128	95	
129	95	
130	96	
131	96	28.03
132	96	
133	95	
134	95	
135	95	
136	97	32
137	97	
138	97	
139	94	
140	93	
141	99	36.4
142	100	
143	100	
144	99	
145	100	
146	101	42
147	101	
148	101	
149	101	
150	101	
151	101	40
152	101	
153	111	
154	111	
155	111	
156	110	38.4
157	110	
158	112	
159	112	
160	113	
161	113	40
162	117	
163	119	
164	119	
165	119	
166	119	42.6
167	119	
168	129	
169	129	
170	131	
171	131	39.9
172	131	
173	133	
174	133	
175	133	
176	134	39.2
177	135	
178	135	
179	136	
180	138	
181	139	35.7
182	142	
183	143	
184	142	
185	141	
186	141	36.8
187	139	
188	141	
189	141	
190	140	
191	140	38.6
192	142	
193	142	
194	141	
195	139	
196	136	27.69
197	137	
198	138	
199	140	
200	140	
201	140	23.3
202	139	
203	145	
204	146	
205	144	
206	145	23.3
207	146	
