x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	2	
7	4	
8	6	
9	6	
10	6	
11	6	
12	6	
13	7	
14	9	
15	9	
16	9	
17	10	
18	10	
19	10	
20	11	
21	11	
22	12	
23	12	
24	16	
25	16	
26	16	
27	16	
28	16	
29	16	
30	17	
31	17	
32	17	
33	17	
34	17	
35	17	
36	17	
37	18	
38	20	
39	21	
40	21	
41	21	
42	21	
43	22	
44	22	
45	22	
46	22	
47	22	
48	22	
49	22	
50	22	
51	22	
52	23	
53	24	
54	25	
55	25	
56	25	
57	25	
58	26	
59	26	
60	26	
61	26	
62	27	
63	27	
64	27	
65	27	
66	27	
67	27	
68	28	
69	28	
70	31	
71	31	13.7
72	31	
73	31	
74	33	
75	33	
76	33	18.2
77	34	
78	39	
79	39	
80	39	
81	39	13.2
82	42	
83	42	
84	42	
85	43	
86	43	14.6
87	43	
88	42	
89	41	
90	41	
91	41	14.6
92	41	
93	41	
94	41	
95	42	
96	42	14.6
97	56	
98	60	
99	61	
100	61	
101	65	24.8
102	64	
103	66	
104	67	
105	68	
106	69	11.4
107	69	
108	71	
109	71	
110	72	
111	76	18.3
112	77	
113	77	
114	78	
115	79	
116	79	10.1
117	79	
118	85	
119	84	
120	85	
121	86	16
122	86	
123	85	
124	85	
125	89	
126	90	16
127	90	
128	91	
129	91	
130	98	
131	98	17.8
132	98	
133	98	
134	99	
135	99	
136	99	15.4
137	104	
138	106	
139	106	
140	108	
141	109	20.1
142	110	
143	113	
144	113	
145	114	
146	115	21.5
147	115	
148	116	
149	117	
150	117	
151	117	25.62
152	117	
153	117	
154	118	
155	119	
156	120	16.92
157	120	
158	121	
159	121	
160	122	
161	123	35.53
162	123	
163	123	
164	123	
165	123	
166	120	27.88
167	125	
168	125	
169	124	
170	126	
171	126	26.53
172	126	
173	127	
174	126	
175	126	
176	126	26.53
177	127	
178	126	
179	128	
180	130	
181	126	30.73
182	130	
183	129	
184	129	
185	129	
186	129	30.73
187	129	
188	136	
189	136	
190	141	
191	139	30.73
192	141	
193	141	
194	141	
195	138	
196	138	33.33
197	134	
198	134	
199	136	
200	132	
201	132	23.92
202	134	
203	133	
204	131	
205	128	
206	129	30.8
