x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	2	
7	3	
8	3	
9	3	
10	3	
11	3	
12	3	
13	3	
14	3	
15	3	
16	3	
17	3	
18	3	
19	5	
20	22	
21	22	
22	22	
23	22	
24	22	
25	22	
26	22	
27	22	
28	23	
29	23	
30	23	
31	24	
32	25	
33	26	
34	32	
35	32	
36	32	
37	33	
38	33	
39	33	
40	34	
41	35	
42	35	
43	35	
44	37	
45	37	
46	37	
47	38	
48	39	
49	39	
50	40	
51	40	
52	40	
53	40	
54	40	
55	40	
56	40	
57	41	
58	43	
59	43	
60	43	
61	43	
62	44	
63	44	
64	45	
65	48	
66	48	
67	48	
68	48	
69	48	
70	49	
71	50	24.21
72	51	
73	57	
74	58	
75	59	
76	59	25.81
77	61	
78	60	
79	61	
80	61	
81	61	25.24
82	63	
83	64	
84	71	
85	72	
86	72	36.8
87	73	
88	77	
89	92	
90	93	
91	95	34.9
92	94	
93	97	
94	97	
95	97	
96	101	34.9
97	101	
98	101	
99	108	
100	106	
101	106	28.15
102	107	
103	105	
104	108	
105	112	
106	114	31.7
107	116	
108	116	
109	116	
110	116	
111	121	39.5
112	122	
113	126	
114	127	
115	127	
116	127	40.91
117	132	
118	136	
119	137	
120	137	
121	137	42.41
122	137	
123	143	
124	154	
125	154	
126	156	38.51
127	162	
128	162	
129	162	
130	161	
131	160	30.91
132	168	
133	167	
134	167	
135	171	
136	172	31.6
137	196	
138	197	
139	196	
140	196	
141	196	31.6
142	199	
143	196	
144	199	
145	198	
146	198	29.5
147	206	
148	207	
149	207	
150	209	
151	208	29.97
152	209	
153	210	
154	210	
155	212	
156	213	30.87
157	218	
158	218	
159	218	
160	218	
161	222	31.77
162	222	
163	218	
164	219	
165	218	
166	217	22.27
167	219	
168	220	
169	219	
170	222	
171	222	12.27
172	222	
173	226	
174	228	
175	229	
176	229	11.07
177	229	
178	229	
179	229	
180	231	
181	228	9.87
182	229	
183	230	
184	231	
185	231	
186	234	10.07
187	233	
188	228	
189	230	
190	234	
191	232	10.47
192	231	
193	228	
194	227	
195	248	
196	248	20.71
197	248	
198	249	
199	247	
200	248	
201	249	21.82
202	246	
203	250	
204	249	
205	253	
