x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	1	
8	1	
9	1	
10	1	
11	1	
12	1	
13	1	
14	1	
15	1	
16	1	
17	1	
18	1	
19	1	
20	1	
21	1	
22	1	
23	1	
24	1	
25	1	
26	1	
27	1	
28	1	
29	1	
30	1	
31	1	
32	1	
33	1	
34	1	
35	5	
36	5	
37	9	
38	9	
39	11	
40	11	
41	11	
42	12	
43	12	
44	12	
45	12	
46	12	
47	12	
48	12	
49	12	
50	13	
51	14	
52	14	
53	16	
54	23	
55	24	
56	26	
57	27	
58	27	
59	27	
60	29	
61	29	
62	29	
63	35	
64	36	
65	36	
66	36	
67	36	
68	39	
69	39	
70	44	
71	46	30.54
72	46	
73	46	
74	46	
75	51	
76	51	29.44
77	52	
78	58	
79	59	
80	66	
81	70	32.64
82	71	
83	72	
84	72	
85	72	
86	73	28.5
87	73	
88	77	
89	79	
90	79	
91	80	26.1
92	80	
93	81	
94	83	
95	83	
96	83	17.7
97	83	
98	85	
99	87	
100	88	
101	89	21.5
102	89	
103	90	
104	94	
105	95	
106	96	20.5
107	96	
108	96	
109	101	
110	102	
111	102	12.9
112	103	
113	105	
114	105	
115	105	
116	106	12.9
117	106	
118	105	
119	105	
120	105	
121	105	11.1
122	105	
123	102	
124	103	
125	112	
126	110	16.3
127	108	
128	108	
129	108	
130	108	
131	108	20.4
132	113	
133	113	
134	112	
135	113	
136	114	28.2
137	114	
138	114	
139	114	
140	117	
141	117	23.6
142	115	
143	115	
144	114	
145	112	
146	112	28.6
147	112	
148	111	
149	109	
150	109	
151	109	29.1
152	112	
153	112	
154	111	
155	111	
156	112	29.1
157	109	
158	109	
159	107	
160	108	
161	107	29.1
162	107	
163	106	
164	106	
165	108	
166	115	29.1
167	110	
168	113	
169	109	
170	108	
171	108	29.1
172	111	
173	114	
174	117	
175	117	
176	118	27.6
177	110	
178	108	
179	110	
180	108	
181	109	25.24
182	111	
183	119	
184	126	
185	125	
186	125	29.7
187	127	
188	127	
189	127	
190	127	
191	128	26.1
192	127	
193	125	
194	125	
195	125	
196	125	13.9
197	125	
198	121	
199	121	
200	121	
201	121	29.4
202	120	
203	119	
204	120	
205	119	
