x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	2	
7	2	
8	2	
9	4	
10	4	
11	4	
12	4	
13	4	
14	4	
15	4	
16	4	
17	4	
18	4	
19	4	
20	4	
21	4	
22	4	
23	7	
24	12	
25	23	
26	23	
27	23	
28	23	
29	23	
30	23	
31	23	
32	24	
33	24	
34	25	
35	26	
36	27	
37	28	
38	31	
39	41	
40	41	
41	43	
42	43	
43	44	
44	44	
45	44	
46	44	
47	45	
48	46	
49	46	
50	46	
51	47	
52	49	
53	49	
54	49	
55	52	
56	52	
57	53	
58	53	
59	53	
60	54	
61	54	
62	55	
63	56	
64	57	
65	57	
66	57	
67	59	
68	61	
69	61	
70	67	
71	67	38.93
72	67	
73	68	
74	68	
75	69	
76	69	28
77	69	
78	71	
79	72	
80	73	
81	74	28.4
82	75	
83	75	
84	76	
85	76	
86	78	28
87	79	
88	79	
89	82	
90	82	
91	82	36
92	83	
93	84	
94	102	
95	106	
96	106	34.9
97	106	
98	106	
99	108	
100	108	
101	114	32.32
102	114	
103	113	
104	120	
105	119	
106	119	32.32
107	119	
108	121	
109	122	
110	123	
111	123	28.15
112	123	
113	124	
114	125	
115	127	
116	130	24.41
117	130	
118	133	
119	133	
120	133	
121	133	37.03
122	133	
123	137	
124	138	
125	143	
126	142	37
127	141	
128	145	
129	154	
130	154	
131	156	33.93
132	157	
133	157	
134	156	
135	155	
136	158	29.5
137	168	
138	168	
139	168	
140	171	
141	170	29.5
142	188	
143	190	
144	190	
145	189	
146	188	29.5
147	192	
148	192	
149	196	
150	197	
151	198	29.5
152	207	
153	208	
154	209	
155	211	
156	210	29.97
157	211	
158	215	
159	215	
160	215	
161	214	30.87
162	215	
163	214	
164	214	
165	215	
166	217	31.77
167	217	
168	217	
169	218	
170	214	
171	215	22.27
172	215	
173	215	
174	214	
175	212	
176	211	12.27
177	211	
178	213	
179	216	
180	220	
181	219	11.07
182	219	
183	219	
184	217	
185	225	
186	224	9.87
187	226	
188	224	
189	225	
190	220	
191	219	10.07
192	220	
193	209	
194	210	
195	218	
196	218	10.47
197	218	
198	216	
199	216	
200	239	
201	241	20.71
202	241	
203	242	
204	241	
205	247	
206	247	21.82
207	246	
