x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	5	
7	5	
8	17	
9	17	
10	19	
11	19	
12	20	
13	21	
14	21	
15	22	
16	22	
17	23	
18	23	
19	23	
20	24	
21	32	
22	38	
23	42	
24	42	
25	52	
26	52	
27	53	
28	57	
29	57	
30	57	
31	58	
32	59	
33	63	
34	63	
35	63	
36	66	
37	66	
38	67	
39	73	
40	73	
41	76	
42	75	
43	75	
44	75	
45	76	
46	77	
47	77	
48	78	
49	79	
50	79	
51	80	
52	80	
53	81	
54	82	
55	85	
56	85	
57	86	
58	86	
59	86	
60	88	
61	89	
62	89	
63	90	
64	90	
65	90	
66	91	
67	91	
68	94	
69	95	
70	95	
71	95	19
72	97	
73	97	
74	97	
75	99	
76	100	22.7
77	100	
78	100	
79	100	
80	101	
81	101	19.4
82	101	
83	105	
84	109	
85	108	
86	110	25.2
87	111	
88	110	
89	114	
90	114	
91	114	25.8
92	116	
93	116	
94	114	
95	113	
96	115	25.2
97	119	
98	123	
99	128	
100	129	
101	129	24.4
102	131	
103	132	
104	133	
105	133	
106	131	24.7
107	132	
108	132	
109	132	
110	137	
111	137	25.9
112	138	
113	138	
114	138	
115	139	
116	140	25.3
117	140	
118	139	
119	139	
120	128	
121	130	25
122	130	
123	128	
124	127	
125	129	
126	131	26.1
127	133	
128	132	
129	132	
130	137	
131	137	28.2
132	135	
133	133	
134	135	
135	128	
136	128	28.6
137	132	
138	130	
139	134	
140	135	
141	133	33.89
142	143	
143	144	
144	146	
145	141	
146	140	29.8
147	142	
148	142	
149	144	
150	141	
151	140	25.6
152	143	
153	141	
154	140	
155	140	
156	138	25.3
157	140	
158	141	
159	137	
160	137	
161	136	31
162	135	
163	135	
164	132	
165	132	
166	137	33.6
167	137	
168	138	
169	136	
170	135	
171	138	23.9
172	138	
173	137	
174	137	
175	136	
176	134	19.3
177	110	
178	109	
179	110	
180	109	
181	111	20.4
182	107	
183	108	
184	108	
185	107	
186	107	20.4
187	108	
188	108	
189	108	
190	106	
191	106	15.1
192	112	
193	113	
194	113	
195	114	
196	114	18.3
197	118	
198	120	
199	117	
200	117	
201	119	15.1
202	119	
203	121	
204	120	
205	120	
206	120	11.3
207	116	
