x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	28	
5	29	
6	32	
7	44	
8	47	
9	79	
10	81	
11	83	
12	84	
13	93	
14	94	
15	106	
16	110	
17	110	
18	125	
19	125	
20	126	
21	128	
22	135	
23	138	
24	148	
25	153	
26	156	
27	158	
28	172	
29	172	
30	172	
31	173	
32	173	
33	174	
34	180	
35	185	
36	192	
37	193	
38	202	
39	202	
40	204	
41	205	
42	207	
43	211	
44	220	
45	224	
46	227	
47	227	
48	228	
49	231	
50	242	
51	249	
52	252	
53	255	
54	263	
55	265	
56	266	
57	266	
58	267	
59	269	
60	276	
61	280	
62	282	
63	282	
64	283	
65	283	
66	290	
67	294	
68	295	
69	296	
70	298	
71	302	21.5
72	303	
73	303	
74	304	
75	306	
76	311	15.6
77	311	
78	308	
79	310	
80	319	
81	324	7.09
82	326	
83	319	
84	323	
85	325	
86	326	12.2
87	329	
88	314	
89	319	
90	316	
91	314	12.2
92	321	
93	317	
94	314	
95	344	
96	344	9.78
97	370	
98	370	
99	367	
100	377	
101	357	23
102	356	
103	360	
104	348	
105	358	
106	359	26.67
107	361	
108	364	
109	366	
110	373	
111	425	18.75
112	426	
113	437	
114	439	
115	428	
116	428	25.8
117	418	
118	422	
119	430	
120	428	
121	436	29.79
122	444	
123	439	
124	447	
125	447	
126	445	28.43
127	442	
128	445	
129	443	
130	470	
131	474	28.43
132	475	
133	470	
134	476	
135	477	
136	484	28.43
137	479	
138	490	
139	490	
140	511	
141	517	32.82
142	516	
143	513	
144	527	
145	530	
146	549	38.62
147	555	
148	559	
149	558	
150	578	
151	587	38.62
152	585	
153	592	
154	594	
155	598	
156	617	38.62
157	624	
158	624	
159	622	
160	624	
161	624	38.62
162	638	
163	636	
164	631	
165	638	
166	654	37.02
167	682	
168	684	
169	677	
170	676	
171	695	43.03
172	699	
173	700	
174	697	
175	711	
176	746	37.43
177	749	
178	756	
179	748	
180	759	
181	774	32.23
182	780	
183	799	
184	773	
185	795	
186	790	32.03
187	800	
188	831	
189	828	
190	832	
191	832	45.83
192	840	
193	856	
194	849	
195	851	
196	845	37.65
197	854	
198	860	
199	858	
200	820	
201	842	37.65
202	848	
203	852	
204	857	
205	860	
206	862	37.65
