x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	11	
5	11	
6	11	
7	22	
8	30	
9	61	
10	64	
11	65	
12	66	
13	73	
14	75	
15	76	
16	76	
17	76	
18	80	
19	80	
20	81	
21	93	
22	97	
23	102	
24	114	
25	150	
26	157	
27	157	
28	164	
29	166	
30	168	
31	170	
32	172	
33	179	
34	179	
35	182	
36	185	
37	186	
38	191	
39	191	
40	194	
41	194	
42	196	
43	206	
44	206	
45	210	
46	215	
47	217	
48	218	
49	220	
50	224	
51	239	
52	247	
53	266	
54	282	
55	286	
56	289	
57	313	
58	313	
59	322	
60	326	
61	335	
62	340	
63	341	
64	344	
65	346	
66	360	
67	370	
68	375	
69	381	
70	384	
71	390	21
72	392	
73	396	
74	399	
75	402	
76	407	7.4
77	409	
78	417	
79	421	
80	441	
81	442	25.51
82	440	
83	440	
84	447	
85	453	
86	464	14.31
87	466	
88	464	
89	473	
90	472	
91	476	14.31
92	478	
93	480	
94	489	
95	489	
96	492	17.61
97	493	
98	517	
99	526	
100	526	
101	528	20.51
102	525	
103	529	
104	527	
105	526	
106	531	21.81
107	531	
108	530	
109	543	
110	546	
111	550	21.81
112	549	
113	546	
114	557	
115	552	
116	559	33.91
117	558	
118	558	
119	569	
120	563	
121	555	21.81
122	569	
123	568	
124	570	
125	576	
126	569	38.01
127	580	
128	602	
129	604	
130	615	
131	616	44.21
132	613	
133	620	
134	618	
135	610	
136	610	49.81
137	612	
138	616	
139	622	
140	623	
141	629	50.31
142	639	
143	638	
144	638	
145	636	
146	638	43.61
147	645	
148	655	
149	661	
150	660	
151	661	42.55
152	663	
153	663	
154	660	
155	659	
156	668	20.05
157	666	
158	664	
159	663	
160	678	
161	688	27.15
162	688	
163	687	
164	687	
165	695	
166	700	41.6
167	702	
168	697	
169	696	
170	711	
171	709	43.8
172	711	
173	709	
174	711	
175	721	
176	719	35.3
177	718	
178	720	
179	722	
180	727	
181	732	44.2
182	724	
183	738	
184	737	
185	737	
186	734	28.6
187	729	
188	728	
189	735	
190	728	
191	728	40.8
192	729	
193	729	
194	735	
195	746	
196	745	35.5
197	740	
198	742	
199	743	
200	740	
201	736	41.4
202	737	
203	731	
204	739	
205	735	
206	735	41.4
