x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	3	
5	3	
6	3	
7	5	
8	9	
9	11	
10	13	
11	13	
12	14	
13	14	
14	14	
15	14	
16	14	
17	14	
18	15	
19	15	
20	16	
21	16	
22	17	
23	21	
24	24	
25	75	
26	76	
27	78	
28	82	
29	83	
30	83	
31	85	
32	85	
33	91	
34	92	
35	94	
36	94	
37	101	
38	107	
39	122	
40	122	
41	120	
42	124	
43	126	
44	129	
45	132	
46	135	
47	135	
48	137	
49	137	
50	140	
51	140	
52	153	
53	155	
54	162	
55	165	
56	166	
57	168	
58	168	
59	173	
60	173	
61	174	
62	175	
63	182	
64	182	
65	182	
66	182	
67	186	
68	194	
69	196	
70	202	
71	203	17.69
72	203	
73	204	
74	204	
75	206	
76	206	16.93
77	207	
78	214	
79	214	
80	224	
81	228	16.34
82	231	
83	233	
84	235	
85	237	
86	261	16.93
87	261	
88	261	
89	274	
90	274	
91	277	27.63
92	279	
93	284	
94	304	
95	311	
96	324	28.13
97	325	
98	330	
99	325	
100	326	
101	337	26.33
102	337	
103	344	
104	342	
105	346	
106	349	28.2
107	347	
108	350	
109	356	
110	372	
111	377	31.2
112	387	
113	387	
114	388	
115	387	
116	381	37.3
117	385	
118	390	
119	394	
120	392	
121	390	39.9
122	395	
123	400	
124	406	
125	409	
126	414	33
127	420	
128	421	
129	421	
130	422	
131	422	33
132	421	
133	423	
134	423	
135	410	
136	412	32.6
137	422	
138	421	
139	421	
140	425	
141	425	35
142	437	
143	435	
144	435	
145	429	
146	423	36.2
147	433	
148	433	
149	435	
150	440	
151	438	38.6
152	460	
153	455	
154	452	
155	462	
156	459	35.27
157	458	
158	457	
159	456	
160	453	
161	454	30.65
162	456	
163	454	
164	456	
165	452	
166	451	36.5
167	451	
168	449	
169	447	
170	439	
171	433	26.6
172	432	
173	431	
174	432	
175	436	
176	436	26.7
177	435	
178	446	
179	451	
180	458	
181	456	30.5
182	456	
183	454	
184	431	
185	434	
186	425	35.4
187	424	
188	414	
189	414	
190	413	
191	410	35.4
192	413	
193	390	
194	391	
195	407	
196	404	29.8
197	403	
198	407	
199	409	
200	433	
201	432	27.4
202	434	
203	434	
204	434	
205	436	
206	432	29.8
207	424	
