x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	1	
8	1	
9	2	
10	3	
11	3	
12	3	
13	3	
14	3	
15	4	
16	4	
17	4	
18	4	
19	4	
20	4	
21	4	
22	4	
23	8	
24	12	
25	16	
26	16	
27	16	
28	16	
29	16	
30	18	
31	18	
32	18	
33	19	
34	20	
35	21	
36	21	
37	22	
38	22	
39	25	
40	27	
41	28	
42	30	
43	30	
44	30	
45	30	
46	30	
47	30	
48	30	
49	30	
50	30	
51	32	
52	32	
53	35	
54	35	
55	36	
56	36	
57	37	
58	38	
59	38	
60	38	
61	39	
62	39	
63	39	
64	39	
65	39	
66	39	
67	40	
68	40	
69	40	
70	41	
71	41	6.18
72	41	
73	41	
74	42	
75	46	
76	45	5.24
77	45	
78	46	
79	46	
80	46	
81	48	18.62
82	52	
83	52	
84	53	
85	53	
86	56	18.62
87	57	
88	58	
89	58	
90	58	
91	59	23.4
92	59	
93	60	
94	60	
95	63	
96	67	23.4
97	67	
98	68	
99	68	
100	71	
101	71	23.4
102	72	
103	72	
104	72	
105	72	
106	73	23.4
107	63	
108	64	
109	64	
110	66	
111	68	23.4
112	71	
113	70	
114	70	
115	69	
116	69	24.4
117	69	
118	71	
119	70	
120	73	
121	74	28.6
122	75	
123	75	
124	76	
125	80	
126	83	19.74
127	82	
128	82	
129	85	
130	86	
131	89	26.52
132	94	
133	94	
134	93	
135	94	
136	96	26.62
137	100	
138	98	
139	100	
140	103	
141	102	27.8
142	103	
143	102	
144	102	
145	101	
146	100	19.3
147	100	
148	100	
149	98	
150	98	
151	98	18.1
152	99	
153	100	
154	100	
155	100	
156	101	15.9
157	102	
158	101	
159	102	
160	101	
161	101	10.52
162	101	
163	100	
164	102	
165	100	
166	100	19.7
167	103	
168	104	
169	106	
170	107	
171	107	13.4
172	114	
173	116	
174	115	
175	117	
176	116	14.83
177	116	
178	114	
179	116	
180	116	
181	118	26.36
182	118	
183	118	
184	120	
185	120	
186	119	25
187	122	
188	122	
189	123	
190	123	
191	126	25
192	126	
193	129	
194	130	
195	129	
196	132	27.3
197	131	
198	126	
199	126	
200	124	
201	125	29.7
202	130	
203	130	
204	130	
205	128	
206	128	28.5
