x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	2	
6	6	
7	6	
8	9	
9	9	
10	9	
11	9	
12	9	
13	10	
14	10	
15	11	
16	11	
17	11	
18	11	
19	11	
20	11	
21	12	
22	14	
23	15	
24	15	
25	16	
26	17	
27	17	
28	17	
29	17	
30	19	
31	19	
32	19	
33	19	
34	19	
35	19	
36	19	
37	19	
38	20	
39	20	
40	20	
41	21	
42	21	
43	22	
44	22	
45	22	
46	22	
47	23	
48	23	
49	23	
50	26	
51	26	
52	26	
53	26	
54	29	
55	31	
56	31	
57	31	
58	31	
59	31	
60	31	
61	32	
62	32	
63	33	
64	33	
65	33	
66	38	
67	39	
68	42	
69	42	
70	42	
71	42	31.95
72	43	
73	43	
74	47	
75	48	
76	56	34
77	56	
78	56	
79	56	
80	58	
81	58	27.2
82	58	
83	58	
84	59	
85	67	
86	67	27.2
87	68	
88	72	
89	72	
90	72	
91	76	23.49
92	76	
93	76	
94	76	
95	80	
96	80	25.35
97	81	
98	82	
99	79	
100	82	
101	82	25.35
102	83	
103	85	
104	87	
105	87	
106	89	25.35
107	94	
108	94	
109	93	
110	94	
111	95	25.35
112	96	
113	98	
114	103	
115	103	
116	103	26.65
117	103	
118	107	
119	106	
120	106	
121	107	28.25
122	108	
123	108	
124	108	
125	110	
126	111	27.65
127	113	
128	112	
129	113	
130	114	
131	114	27.65
132	115	
133	116	
134	115	
135	118	
136	118	31.55
137	118	
138	118	
139	118	
140	118	
141	118	23.2
142	118	
143	117	
144	117	
145	117	
146	116	36.5
147	116	
148	116	
149	115	
150	116	
151	117	41.3
152	117	
153	117	
154	116	
155	116	
156	122	34.9
157	122	
158	120	
159	120	
160	120	
161	124	31.2
162	124	
163	124	
164	128	
165	128	
166	127	30.1
167	127	
168	127	
169	131	
170	130	
171	132	29.4
172	133	
173	134	
174	127	
175	127	
176	128	27.35
177	127	
178	128	
179	128	
180	128	
181	136	19.1
182	136	
183	140	
184	141	
185	140	
186	138	26.01
187	134	
188	136	
189	129	
190	130	
191	122	27.61
192	123	
193	121	
194	121	
195	121	
196	117	36.61
197	116	
198	117	
199	117	
200	118	
201	116	31.71
202	115	
203	118	
204	118	
205	120	
206	119	31.71
