x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	2	
7	2	
8	2	
9	4	
10	9	
11	10	
12	10	
13	10	
14	10	
15	10	
16	10	
17	10	
18	10	
19	10	
20	11	
21	12	
22	14	
23	16	
24	28	
25	29	
26	29	
27	29	
28	29	
29	29	
30	29	
31	29	
32	31	
33	31	
34	32	
35	28	
36	28	
37	30	
38	30	
39	34	
40	34	
41	35	
42	35	
43	35	
44	35	
45	35	
46	35	
47	35	
48	35	
49	35	
50	36	
51	36	
52	36	
53	36	
54	36	
55	36	
56	37	
57	40	
58	40	
59	40	
60	40	
61	41	
62	43	
63	43	
64	43	
65	43	
66	43	
67	44	
68	47	
69	47	
70	48	
71	48	17.16
72	51	
73	52	
74	52	
75	52	
76	53	3.62
77	53	
78	54	
79	54	
80	57	
81	59	5.6
82	60	
83	61	
84	59	
85	61	
86	61	5.6
87	63	
88	62	
89	62	
90	64	
91	65	6.3
92	65	
93	65	
94	66	
95	66	
96	65	6.3
97	66	
98	66	
99	69	
100	71	
101	72	3.36
102	71	
103	71	
104	70	
105	69	
106	70	26.14
107	74	
108	73	
109	74	
110	76	
111	76	15.57
112	76	
113	75	
114	78	
115	80	
116	80	26.58
117	80	
118	80	
119	80	
120	80	
121	80	7.57
122	80	
123	79	
124	78	
125	82	
126	83	8.83
127	85	
128	87	
129	86	
130	97	
131	99	14.36
132	99	
133	97	
134	98	
135	98	
136	99	14.36
137	99	
138	106	
139	107	
140	108	
141	110	9.6
142	109	
143	111	
144	110	
145	109	
146	109	20.2
147	109	
148	106	
149	106	
150	107	
151	107	20.2
152	106	
153	107	
154	109	
155	112	
156	112	23.16
157	111	
158	113	
159	114	
160	116	
161	116	27.23
162	118	
163	119	
164	118	
165	117	
166	118	19.86
167	118	
168	118	
169	118	
170	119	
171	119	26.4
172	119	
173	120	
174	120	
175	121	
176	122	25.5
177	123	
178	123	
179	123	
180	121	
181	121	32.6
182	122	
183	122	
184	122	
185	123	
186	125	32.6
187	126	
188	129	
189	129	
190	129	
191	129	26
192	129	
193	129	
194	130	
195	125	
196	127	35.4
197	127	
198	127	
199	127	
200	125	
201	129	32.1
202	129	
203	127	
204	128	
205	124	
206	123	32.9
