x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	195	
5	198	
6	201	
7	205	
8	209	
9	220	
10	223	
11	228	
12	231	
13	235	
14	254	
15	264	
16	272	
17	327	
18	332	
19	336	
20	336	
21	345	
22	350	
23	370	
24	375	
25	377	
26	379	
27	386	
28	454	
29	456	
30	458	
31	461	
32	463	
33	475	
34	479	
35	483	
36	485	
37	487	
38	501	
39	505	
40	529	
41	533	
42	546	
43	551	
44	561	
45	562	
46	576	
47	584	
48	588	
49	590	
50	591	
51	602	
52	609	
53	617	
54	639	
55	639	
56	658	
57	687	
58	688	
59	689	
60	701	
61	705	
62	713	
63	719	
64	729	
65	740	
66	762	
67	768	
68	776	
69	781	
70	795	
71	800	36.2
72	805	
73	845	
74	849	
75	884	
76	878	39.1
77	886	
78	888	
79	890	
80	893	
81	889	41.3
82	890	
83	916	
84	923	
85	948	
86	944	47.62
87	949	
88	947	
89	948	
90	945	
91	939	47.7
92	954	
93	960	
94	960	
95	963	
96	963	45.9
97	992	
98	991	
99	991	
100	992	
101	1004	43.9
102	1021	
103	1028	
104	1035	
105	1031	
106	1034	38.32
107	1014	
108	1033	
109	1045	
110	1048	
111	1038	39.82
112	1048	
113	1054	
114	1060	
115	1060	
116	1056	39.22
117	1050	
118	1049	
119	1065	
120	1064	
121	1076	36.42
122	1077	
123	1077	
124	1084	
125	1079	
126	1076	41.6
127	1084	
128	1113	
129	1118	
130	1132	
131	1125	41.8
132	1138	
133	1138	
134	1146	
135	1149	
136	1140	37.2
137	1106	
138	1107	
139	1108	
140	1111	
141	1124	36.6
142	1112	
143	1123	
144	1124	
145	1131	
146	1131	39.5
147	1122	
148	1121	
149	1136	
150	1112	
151	1065	35.2
152	1093	
153	1119	
154	1128	
155	1120	
156	1118	34.44
157	1147	
158	1145	
159	1144	
160	1146	
161	1133	40.24
162	1141	
163	1117	
164	1116	
165	1104	
166	1099	31.35
167	1106	
168	1112	
169	1105	
170	1102	
171	1107	30.85
172	1131	
173	1132	
174	1125	
175	1116	
176	1111	25.71
177	1070	
178	1079	
179	1066	
180	1062	
181	1068	25.71
182	1065	
183	1061	
184	1116	
185	1110	
186	1113	20.01
187	1113	
188	1108	
189	1103	
190	1110	
