x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	3	
6	4	
7	7	
8	9	
9	10	
10	10	
11	10	
12	10	
13	10	
14	10	
15	10	
16	10	
17	10	
18	10	
19	10	
20	11	
21	13	
22	14	
23	14	
24	14	
25	15	
26	16	
27	16	
28	16	
29	17	
30	17	
31	17	
32	18	
33	18	
34	18	
35	18	
36	18	
37	19	
38	19	
39	19	
40	21	
41	21	
42	21	
43	21	
44	21	
45	21	
46	21	
47	21	
48	21	
49	23	
50	23	
51	27	
52	28	
53	29	
54	29	
55	29	
56	30	
57	31	
58	31	
59	34	
60	34	
61	35	
62	37	
63	40	
64	40	
65	42	
66	43	
67	43	
68	46	
69	46	
70	46	
71	46	36.14
72	46	
73	47	
74	49	
75	51	
76	51	29.44
77	51	
78	51	
79	51	
80	51	
81	51	24.44
82	52	
83	53	
84	57	
85	57	
86	57	30.14
87	56	
88	57	
89	57	
90	59	
91	59	33.04
92	59	
93	60	
94	63	
95	63	
96	67	31.44
97	68	
98	68	
99	70	
100	70	
101	73	31.44
102	76	
103	76	
104	78	
105	77	
106	82	29.14
107	82	
108	82	
109	82	
110	82	
111	91	29.14
112	96	
113	99	
114	99	
115	100	
116	99	31.44
117	101	
118	104	
119	103	
120	103	
121	104	31.44
122	104	
123	105	
124	106	
125	105	
126	108	29.14
127	110	
128	110	
129	112	
130	112	
131	113	29.14
132	113	
133	113	
134	114	
135	114	
136	115	34.74
137	115	
138	116	
139	118	
140	118	
141	117	39.9
142	119	
143	118	
144	118	
145	118	
146	119	48.6
147	116	
148	116	
149	118	
150	120	
151	121	47.5
152	125	
153	124	
154	124	
155	133	
156	134	31.9
157	134	
158	135	
159	136	
160	140	
161	139	30.5
162	143	
163	141	
164	141	
165	143	
166	141	26.1
167	142	
168	143	
169	142	
170	147	
171	147	26.4
172	154	
173	154	
174	154	
175	155	
176	154	33.31
177	154	
178	155	
179	154	
180	153	
181	153	35.05
182	157	
183	156	
184	156	
185	156	
186	156	33.45
187	158	
188	156	
189	160	
190	161	
191	161	43.55
192	160	
193	161	
194	161	
195	161	
196	160	36.35
197	163	
198	160	
199	160	
200	159	
201	160	35.65
202	158	
203	160	
204	159	
205	159	
