x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	3	
5	3	
6	5	
7	5	
8	5	
9	6	
10	7	
11	8	
12	10	
13	10	
14	10	
15	10	
16	10	
17	10	
18	10	
19	10	
20	10	
21	12	
22	16	
23	16	
24	16	
25	18	
26	18	
27	18	
28	19	
29	19	
30	19	
31	19	
32	19	
33	20	
34	20	
35	20	
36	22	
37	22	
38	23	
39	25	
40	25	
41	25	
42	25	
43	25	
44	25	
45	25	
46	25	
47	25	
48	25	
49	26	
50	26	
51	26	
52	26	
53	26	
54	26	
55	27	
56	27	
57	27	
58	27	
59	27	
60	27	
61	27	
62	27	
63	27	
64	27	
65	27	
66	28	
67	28	
68	29	
69	29	
70	29	
71	29	16.22
72	29	
73	29	
74	28	
75	28	
76	29	22.9
77	30	
78	30	
79	30	
80	30	
81	34	22.8
82	35	
83	38	
84	45	
85	45	
86	47	22.8
87	48	
88	48	
89	51	
90	48	
91	48	22.8
92	48	
93	48	
94	48	
95	48	
96	52	22.8
97	52	
98	55	
99	56	
100	55	
101	55	22.8
102	56	
103	59	
104	58	
105	61	
106	61	22.9
107	62	
108	62	
109	63	
110	62	
111	62	22.9
112	62	
113	65	
114	65	
115	66	
116	66	24.4
117	68	
118	68	
119	68	
120	69	
121	71	29.4
122	71	
123	69	
124	69	
125	68	
126	68	31.1
127	71	
128	71	
129	71	
130	74	
131	74	27.7
132	74	
133	73	
134	75	
135	74	
136	74	27.7
137	77	
138	76	
139	77	
140	79	
141	79	32.99
142	87	
143	87	
144	87	
145	86	
146	86	33.7
147	86	
148	86	
149	88	
150	90	
151	89	38.4
152	92	
153	92	
154	92	
155	92	
156	93	31.6
157	94	
158	95	
159	92	
160	92	
161	91	34.3
162	90	
163	90	
164	91	
165	93	
166	99	33.9
167	99	
168	99	
169	100	
170	99	
171	101	33.1
172	101	
173	101	
174	101	
175	101	
176	102	22.7
177	99	
178	98	
179	98	
180	100	
181	103	22.3
182	102	
183	102	
184	104	
185	104	
186	105	20.4
187	108	
188	108	
189	107	
190	111	
191	110	15.1
192	111	
193	113	
194	112	
195	112	
196	112	18.3
197	113	
198	113	
199	115	
200	114	
201	117	15.1
202	118	
203	120	
204	116	
205	114	
