x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	16	
5	16	
6	17	
7	19	
8	19	
9	23	
10	23	
11	24	
12	24	
13	28	
14	28	
15	28	
16	28	
17	28	
18	28	
19	28	
20	28	
21	41	
22	41	
23	47	
24	67	
25	71	
26	73	
27	74	
28	96	
29	96	
30	97	
31	98	
32	99	
33	105	
34	106	
35	114	
36	114	
37	115	
38	117	
39	117	
40	117	
41	122	
42	122	
43	137	
44	137	
45	140	
46	149	
47	150	
48	153	
49	154	
50	157	
51	165	
52	182	
53	182	
54	183	
55	189	
56	189	
57	205	
58	207	
59	213	
60	213	
61	213	
62	216	
63	219	
64	219	
65	219	
66	222	
67	224	
68	245	
69	247	
70	247	
71	247	20.63
72	251	
73	251	
74	251	
75	252	
76	254	10.41
77	250	
78	251	
79	251	
80	251	
81	251	23.79
82	250	
83	250	
84	254	
85	264	
86	270	20.91
87	268	
88	267	
89	268	
90	269	
91	272	21.51
92	264	
93	262	
94	264	
95	272	
96	275	19.74
97	278	
98	279	
99	278	
100	279	
101	290	19.74
102	285	
103	287	
104	286	
105	292	
106	275	28.01
107	274	
108	271	
109	278	
110	277	
111	290	29.71
112	292	
113	293	
114	296	
115	296	
116	298	30.11
117	287	
118	287	
119	288	
120	282	
121	282	32.81
122	284	
123	285	
124	281	
125	282	
126	293	33.41
127	292	
128	297	
129	296	
130	295	
131	314	36.11
132	303	
133	305	
134	302	
135	315	
136	334	41.81
137	329	
138	328	
139	330	
140	340	
141	334	41.71
142	334	
143	335	
144	335	
145	338	
146	332	39.81
147	331	
148	323	
149	333	
150	331	
151	330	46.11
152	328	
153	326	
154	337	
155	341	
156	339	43.04
157	326	
158	327	
159	327	
160	330	
161	330	23.6
162	334	
163	338	
164	345	
165	352	
166	353	31.9
167	359	
168	369	
169	375	
170	375	
171	373	42.76
172	373	
173	374	
174	364	
175	365	
176	367	47.66
177	369	
178	373	
179	372	
180	374	
181	382	39.96
182	387	
183	406	
184	400	
185	399	
186	421	27.82
187	421	
188	419	
189	415	
190	405	
191	413	27.82
192	426	
193	429	
194	420	
195	422	
196	437	26.44
197	462	
198	456	
199	461	
200	452	
201	470	30.03
202	470	
203	470	
204	474	
205	486	
