x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	9	
5	9	
6	9	
7	12	
8	12	
9	12	
10	12	
11	13	
12	17	
13	17	
14	17	
15	17	
16	17	
17	17	
18	19	
19	20	
20	20	
21	29	
22	38	
23	40	
24	43	
25	43	
26	44	
27	45	
28	46	
29	46	
30	46	
31	47	
32	47	
33	47	
34	48	
35	48	
36	50	
37	51	
38	54	
39	56	
40	56	
41	59	
42	61	
43	61	
44	62	
45	62	
46	63	
47	63	
48	63	
49	63	
50	64	
51	64	
52	64	
53	64	
54	66	
55	67	
56	70	
57	70	
58	70	
59	70	
60	75	
61	75	
62	75	
63	75	
64	76	
65	77	
66	78	
67	78	
68	78	
69	79	
70	81	
71	81	22.3
72	81	
73	81	
74	81	
75	81	
76	81	16.8
77	80	
78	80	
79	82	
80	85	
81	82	12
82	82	
83	84	
84	83	
85	82	
86	83	20.3
87	84	
88	85	
89	85	
90	85	
91	84	21
92	84	
93	87	
94	88	
95	87	
96	86	19.3
97	86	
98	89	
99	91	
100	91	
101	91	13
102	92	
103	91	
104	88	
105	89	
106	89	19.3
107	89	
108	92	
109	95	
110	96	
111	95	16.8
112	95	
113	94	
114	94	
115	90	
116	90	19.3
117	88	
118	89	
119	93	
120	93	
121	93	21.81
122	102	
123	104	
124	107	
125	108	
126	108	19.3
127	109	
128	110	
129	112	
130	111	
131	111	20.03
132	112	
133	110	
134	111	
135	105	
136	105	28.39
137	106	
138	106	
139	107	
140	103	
141	105	28.6
142	109	
143	109	
144	108	
145	106	
146	107	44.8
147	103	
148	104	
149	103	
150	103	
151	103	40.2
152	104	
153	103	
154	120	
155	120	
156	121	40.2
157	121	
158	121	
159	122	
160	121	
161	119	40
162	117	
163	117	
164	120	
165	120	
166	120	42.6
167	119	
168	119	
169	128	
170	128	
171	129	41.7
172	129	
173	131	
174	132	
175	132	
176	132	35.02
177	134	
178	135	
179	136	
180	137	
181	138	26.12
182	137	
183	137	
184	139	
185	138	
186	138	34.7
187	138	
188	138	
189	139	
190	139	
191	139	33.22
192	138	
193	138	
194	142	
195	142	
196	142	30.92
197	141	
198	141	
199	144	
200	144	
201	145	29.36
202	145	
203	143	
204	146	
205	147	
206	146	21.76
207	147	
