x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	3	
5	3	
6	4	
7	4	
8	4	
9	4	
10	4	
11	4	
12	4	
13	4	
14	4	
15	4	
16	4	
17	4	
18	4	
19	4	
20	4	
21	4	
22	4	
23	4	
24	4	
25	4	
26	4	
27	4	
28	4	
29	4	
30	4	
31	4	
32	4	
33	4	
34	4	
35	4	
36	4	
37	4	
38	4	
39	4	
40	4	
41	4	
42	4	
43	5	
44	5	
45	6	
46	6	
47	6	
48	6	
49	6	
50	6	
51	6	
52	6	
53	6	
54	7	
55	7	
56	7	
57	7	
58	7	
59	8	
60	8	
61	8	
62	8	
63	8	
64	9	
65	9	
66	9	
67	9	
68	9	
69	10	
70	10	
71	10	21.2
72	10	
73	10	
74	10	
75	11	
76	12	21.6
77	12	
78	12	
79	13	
80	13	
81	13	21.6
82	13	
83	13	
84	13	
85	14	
86	15	21.8
87	15	
88	17	
89	17	
90	17	
91	17	25.83
92	17	
93	19	
94	19	
95	19	
96	19	25.83
97	19	
98	19	
99	19	
100	19	
101	21	25.83
102	21	
103	21	
104	21	
105	21	
106	22	34.5
107	22	
108	24	
109	24	
110	24	
111	24	34.5
112	24	
113	24	
114	24	
115	24	
116	24	33.8
117	24	
118	24	
119	24	
120	25	
121	25	32.1
122	25	
123	25	
124	25	
125	25	
126	25	28.8
127	25	
128	25	
129	25	
130	25	
131	26	26.8
132	26	
133	27	
134	27	
135	31	
136	31	34.1
137	33	
138	33	
139	35	
140	35	
141	35	33.12
142	35	
143	35	
144	36	
145	37	
146	37	41.8
147	38	
148	38	
149	38	
150	38	
151	38	36.8
152	38	
153	38	
154	38	
155	38	
156	38	36.8
157	38	
158	38	
159	38	
160	38	
161	38	34.1
162	38	
163	38	
164	38	
165	39	
166	38	30.69
167	38	
168	38	
169	38	
170	38	
171	38	23.3
172	38	
173	38	
174	38	
175	38	
176	38	23.29
177	37	
178	38	
179	41	
180	41	
181	41	26.1
182	39	
183	39	
184	39	
185	39	
186	40	31.1
187	37	
188	37	
189	37	
190	37	
191	37	30.49
192	37	
193	37	
194	37	
195	37	
196	37	39.5
197	37	
198	36	
199	37	
200	37	
201	37	39.5
202	37	
203	39	
204	39	
205	39	
