x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	11	
5	11	
6	11	
7	20	
8	24	
9	59	
10	64	
11	64	
12	64	
13	68	
14	68	
15	69	
16	71	
17	73	
18	75	
19	77	
20	77	
21	78	
22	80	
23	101	
24	106	
25	119	
26	119	
27	119	
28	129	
29	130	
30	131	
31	131	
32	131	
33	136	
34	139	
35	139	
36	139	
37	142	
38	146	
39	146	
40	147	
41	152	
42	156	
43	169	
44	169	
45	173	
46	178	
47	179	
48	181	
49	181	
50	187	
51	194	
52	202	
53	204	
54	204	
55	207	
56	207	
57	218	
58	218	
59	221	
60	228	
61	230	
62	240	
63	242	
64	242	
65	243	
66	249	
67	254	
68	260	
69	260	
70	275	
71	287	16.9
72	292	
73	293	
74	297	
75	310	
76	315	15.59
77	318	
78	324	
79	327	
80	333	
81	333	5.51
82	337	
83	341	
84	342	
85	349	
86	356	10.11
87	354	
88	356	
89	366	
90	370	
91	371	16.9
92	369	
93	367	
94	376	
95	387	
96	389	16.9
97	393	
98	400	
99	412	
100	414	
101	417	16.4
102	428	
103	432	
104	417	
105	415	
106	425	16.4
107	429	
108	429	
109	433	
110	445	
111	451	17.5
112	459	
113	455	
114	476	
115	473	
116	473	23.9
117	484	
118	485	
119	493	
120	492	
121	495	23.9
122	511	
123	520	
124	524	
125	524	
126	521	28.5
127	521	
128	551	
129	557	
130	565	
131	571	19.3
132	591	
133	585	
134	596	
135	601	
136	602	26.95
137	603	
138	602	
139	618	
140	661	
141	660	38.25
142	664	
143	666	
144	671	
145	677	
146	682	43.35
147	682	
148	683	
149	682	
150	686	
151	678	36.2
152	681	
153	693	
154	699	
155	708	
156	707	33.6
157	704	
158	717	
159	726	
160	747	
161	760	25.7
162	759	
163	778	
164	773	
165	778	
166	768	25.7
167	770	
168	773	
169	770	
170	766	
171	771	25.7
172	788	
173	798	
174	796	
175	794	
176	790	35.47
177	800	
178	809	
179	812	
180	809	
181	811	33.5
182	818	
183	812	
184	810	
185	809	
186	815	42.6
187	828	
188	815	
189	813	
190	825	
191	833	45.2
192	837	
193	840	
194	828	
195	846	
196	844	28.91
197	850	
198	846	
199	844	
200	853	
201	877	40.8
202	887	
203	881	
204	881	
205	885	
