x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	5	
5	5	
6	7	
7	33	
8	35	
9	36	
10	39	
11	39	
12	42	
13	46	
14	46	
15	46	
16	49	
17	49	
18	51	
19	51	
20	52	
21	52	
22	55	
23	61	
24	72	
25	73	
26	73	
27	75	
28	76	
29	76	
30	77	
31	77	
32	77	
33	77	
34	77	
35	78	
36	79	
37	90	
38	90	
39	91	
40	92	
41	93	
42	96	
43	97	
44	97	
45	98	
46	99	
47	103	
48	103	
49	105	
50	105	
51	106	
52	113	
53	116	
54	119	
55	119	
56	119	
57	120	
58	121	
59	121	
60	121	
61	121	
62	121	
63	125	
64	125	
65	125	
66	126	
67	129	
68	129	
69	134	
70	134	
71	137	39.7
72	138	
73	138	
74	139	
75	141	
76	140	41.3
77	141	
78	146	
79	147	
80	152	
81	158	37
82	157	
83	157	
84	158	
85	156	
86	151	33.5
87	155	
88	157	
89	159	
90	160	
91	159	29.25
92	159	
93	164	
94	169	
95	174	
96	188	23.1
97	191	
98	194	
99	193	
100	210	
101	212	23.1
102	210	
103	213	
104	219	
105	220	
106	221	23.1
107	220	
108	220	
109	233	
110	234	
111	237	23.1
112	229	
113	231	
114	236	
115	235	
116	232	23.1
117	235	
118	238	
119	243	
120	248	
121	251	23.1
122	253	
123	257	
124	263	
125	265	
126	266	18.7
127	265	
128	268	
129	268	
130	270	
131	270	20
132	270	
133	270	
134	270	
135	271	
136	268	20
137	268	
138	270	
139	268	
140	271	
141	263	12.7
142	263	
143	263	
144	265	
145	263	
146	264	18.2
147	267	
148	268	
149	269	
150	271	
151	270	18.2
152	269	
153	267	
154	268	
155	264	
156	262	22.6
157	262	
158	263	
159	263	
160	258	
161	257	23.3
162	257	
163	255	
164	256	
165	259	
166	259	19.85
167	245	
168	246	
169	245	
170	245	
171	244	15.7
172	243	
173	243	
174	246	
175	247	
176	248	14.93
177	246	
178	246	
179	250	
180	251	
181	251	18.43
182	252	
183	250	
184	249	
185	248	
186	248	18.43
187	242	
188	240	
189	243	
190	212	
191	212	18.43
192	211	
193	216	
194	220	
195	218	
196	216	18.43
197	213	
198	209	
199	208	
200	207	
201	207	20.93
202	210	
203	207	
204	213	
205	212	
206	213	18.53
207	214	
