x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	6	
5	12	
6	12	
7	17	
8	19	
9	19	
10	20	
11	20	
12	20	
13	20	
14	20	
15	20	
16	21	
17	21	
18	21	
19	21	
20	21	
21	21	
22	25	
23	26	
24	27	
25	27	
26	27	
27	27	
28	28	
29	28	
30	28	
31	28	
32	28	
33	29	
34	29	
35	29	
36	31	
37	32	
38	32	
39	32	
40	32	
41	32	
42	33	
43	33	
44	33	
45	34	
46	34	
47	35	
48	35	
49	41	
50	44	
51	44	
52	45	
53	47	
54	48	
55	48	
56	48	
57	49	
58	49	
59	49	
60	49	
61	49	
62	53	
63	55	
64	55	
65	59	
66	60	
67	61	
68	63	
69	63	
70	63	
71	64	30.05
72	65	
73	65	
74	67	
75	68	
76	66	31.4
77	66	
78	67	
79	68	
80	69	
81	68	27.2
82	70	
83	70	
84	74	
85	73	
86	73	20.4
87	72	
88	73	
89	73	
90	74	
91	74	23.49
92	74	
93	74	
94	83	
95	82	
96	80	25.35
97	81	
98	84	
99	88	
100	88	
101	99	25.35
102	101	
103	102	
104	101	
105	103	
106	105	25.35
107	107	
108	107	
109	108	
110	107	
111	110	25.35
112	111	
113	115	
114	118	
115	117	
116	117	26.65
117	117	
118	118	
119	119	
120	117	
121	118	27.65
122	118	
123	121	
124	122	
125	120	
126	121	27.65
127	120	
128	123	
129	126	
130	124	
131	124	27.65
132	124	
133	123	
134	127	
135	127	
136	127	31.55
137	129	
138	129	
139	131	
140	131	
141	131	28.1
142	131	
143	131	
144	131	
145	130	
146	130	36
147	131	
148	131	
149	130	
150	132	
151	131	40.8
152	133	
153	134	
154	135	
155	138	
156	137	26.5
157	137	
158	138	
159	136	
160	136	
161	136	26.9
162	137	
163	140	
164	140	
165	140	
166	141	28.8
167	141	
168	142	
169	142	
170	143	
171	143	28.8
172	144	
173	141	
174	141	
175	140	
176	140	30.6
177	141	
178	134	
179	134	
180	138	
181	138	37
182	145	
183	145	
184	144	
185	145	
186	144	32.4
187	144	
188	140	
189	141	
190	141	
191	144	38.8
192	144	
193	144	
194	144	
195	141	
196	141	36.3
197	142	
198	140	
199	139	
200	136	
201	135	35.6
202	136	
203	136	
204	139	
205	136	
206	137	35.6
