x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	3	
6	3	
7	3	
8	3	
9	3	
10	3	
11	3	
12	3	
13	3	
14	3	
15	3	
16	3	
17	3	
18	3	
19	4	
20	4	
21	5	
22	5	
23	5	
24	5	
25	5	
26	5	
27	5	
28	5	
29	5	
30	6	
31	6	
32	6	
33	6	
34	7	
35	7	
36	7	
37	7	
38	7	
39	8	
40	8	
41	8	
42	9	
43	9	
44	9	
45	9	
46	9	
47	10	
48	10	
49	10	
50	11	
51	11	
52	11	
53	11	
54	11	
55	11	
56	11	
57	11	
58	11	
59	11	
60	11	
61	11	
62	11	
63	12	
64	12	
65	13	
66	13	
67	13	
68	13	
69	13	
70	13	
71	13	33.8
72	13	
73	13	
74	13	
75	12	
76	12	27.2
77	13	
78	13	
79	13	
80	14	
81	14	27.2
82	14	
83	15	
84	15	
85	15	
86	16	25.35
87	16	
88	16	
89	16	
90	16	
91	19	25.35
92	20	
93	20	
94	20	
95	20	
96	20	25.35
97	20	
98	21	
99	21	
100	21	
101	21	25.35
102	22	
103	23	
104	23	
105	23	
106	23	25.35
107	24	
108	24	
109	24	
110	24	
111	24	25.35
112	24	
113	23	
114	24	
115	24	
116	24	21.65
117	23	
118	23	
119	22	
120	24	
121	24	25.35
122	24	
123	25	
124	25	
125	25	
126	25	23.15
127	25	
128	25	
129	25	
130	25	
131	26	21.5
132	26	
133	27	
134	28	
135	28	
136	28	27.75
137	27	
138	27	
139	28	
140	28	
141	29	36.2
142	28	
143	28	
144	27	
145	27	
146	28	35.6
147	29	
148	29	
149	29	
150	30	
151	30	35.4
152	32	
153	32	
154	32	
155	33	
156	33	23.2
157	34	
158	34	
159	35	
160	37	
161	37	17.2
162	37	
163	37	
164	39	
165	38	
166	38	23.8
167	39	
168	39	
169	42	
170	42	
171	43	27.91
172	43	
173	42	
174	43	
175	45	
176	45	20.81
177	46	
178	46	
179	46	
180	47	
181	47	33.85
182	47	
183	48	
184	48	
185	48	
186	48	28.31
187	49	
188	49	
189	49	
190	49	
191	49	38.85
192	49	
193	48	
194	48	
195	49	
196	49	33.65
197	50	
198	50	
199	51	
200	50	
201	50	33.65
202	50	
203	50	
204	51	
205	52	
