x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	23	
5	23	
6	23	
7	23	
8	23	
9	26	
10	32	
11	33	
12	33	
13	35	
14	35	
15	35	
16	35	
17	35	
18	38	
19	38	
20	38	
21	39	
22	40	
23	40	
24	42	
25	42	
26	42	
27	43	
28	43	
29	43	
30	43	
31	45	
32	45	
33	45	
34	46	
35	46	
36	46	
37	47	
38	47	
39	47	
40	47	
41	47	
42	47	
43	53	
44	53	
45	56	
46	56	
47	57	
48	57	
49	57	
50	57	
51	62	
52	63	
53	72	
54	72	
55	72	
56	72	
57	72	
58	72	
59	72	
60	72	
61	72	
62	76	
63	76	
64	81	
65	86	
66	87	
67	88	
68	92	
69	105	
70	106	
71	111	27.2
72	111	
73	118	
74	119	
75	119	
76	119	22.9
77	115	
78	116	
79	103	
80	104	
81	109	21.2
82	109	
83	109	
84	124	
85	124	
86	127	21.2
87	127	
88	128	
89	135	
90	136	
91	133	21.2
92	133	
93	133	
94	136	
95	136	
96	136	31.5
97	136	
98	137	
99	133	
100	131	
101	133	31.5
102	133	
103	135	
104	135	
105	135	
106	138	31.5
107	134	
108	138	
109	138	
110	138	
111	139	31.5
112	141	
113	147	
114	153	
115	155	
116	153	31.5
117	152	
118	156	
119	162	
120	160	
121	167	34.2
122	167	
123	169	
124	170	
125	170	
126	174	27.1
127	174	
128	188	
129	188	
130	188	
131	189	25.4
132	185	
133	186	
134	183	
135	183	
136	181	37.6
137	181	
138	184	
139	184	
140	185	
141	187	21.4
142	177	
143	179	
144	180	
145	180	
146	180	27.2
147	182	
148	183	
149	185	
150	187	
151	186	27
152	190	
153	197	
154	193	
155	193	
156	194	22.2
157	194	
158	184	
159	184	
160	181	
161	186	15.4
162	183	
163	183	
164	182	
165	183	
166	183	24.79
167	183	
168	187	
169	190	
170	183	
171	185	24.79
172	185	
173	185	
174	184	
175	183	
176	184	32.6
177	186	
178	178	
179	178	
180	179	
181	181	28.5
182	185	
183	184	
184	184	
185	184	
186	187	23.79
187	193	
188	189	
189	192	
190	192	
191	190	23.79
192	191	
193	192	
194	192	
195	192	
196	196	32.05
197	195	
198	209	
199	213	
200	215	
201	212	30.57
202	208	
203	209	
204	208	
205	210	
206	210	30.57
